"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameASFIS";"TAXOCODE";"latinNameJoin"
"North-East Atlantic";"Sea trout";"Salmo trutta";"ICES";NA;"TRS";"";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Salmo trutta";"1230100402";"Salmo trutta"
"North-East Atlantic";"Sardine";"Sardina pilchardus";"ICES";NA;"PIL";"No TAC";"8abd";"27_8_A,27_8_B,27_8_D";"";"";"27.8.a,27.8.b,27.8.d";"Sardina pilchardus";"1210506401";"Sardina pilchardus"
"North-East Atlantic";"Sardine";"Sardina pilchardus";"ICES";NA;"PIL";"No TAC";"8c, 9a";"27_8_C,27_9_A";"";"";"27.8.c,27.9.a";"Sardina pilchardus";"1210506401";"Sardina pilchardus"
"North-East Atlantic";"Spanish mackerel";"Scomber colias";"ICES";NA;"VMA";"No TAC";"8, 9, 10";"27_8,27_9,27_10";"";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Scomber colias";"1750100209";"Scomber colias"
"North-East Atlantic";"Mackerel";"Scomber scombrus";"ICES";NA;"MAC";"2CX14-";"5, 6, 7, 8, 9";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9";"VI, VII, VIIIabde, EC waters of Vb,  international waters of Iia, XII and XIV";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Scomber scombrus";"1750100205";"Scomber scombrus"
"North-East Atlantic";"Turbot";"Scophthalmus maximus";"ICES";NA;"TUR";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Scophthalmus maximus";"1830506403";"Scophthalmus maximus,Psetta maxima"
"North-East Atlantic";"Brill";"Scophthalmus rhombus";"ICES";NA;"BLL";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Scophthalmus rhombus";"1830506401";"Scophthalmus rhombus"
"North-East Atlantic";"Lesser-spotted dogfish";"Scyliorhinus canicula";"ICES";NA;"SYC";"";"6, 7a-c, 7e-j";"27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j";"Scyliorhinus canicula";"1080100301";"Scyliorhinus canicula"
"North-East Atlantic";"Lesser-spotted dogfish";"Scyliorhinus canicula";"ICES";NA;"SYC";"";"8abd";"27_8_A,27_8_B,27_8_D";"";"";"27.8.a,27.8.b,27.8.d";"Scyliorhinus canicula";"1080100301";"Scyliorhinus canicula"
"North-East Atlantic";"Lesser-spotted dogfish";"Scyliorhinus canicula";"ICES";NA;"SYC";"";"8c, 9a";"27_8_C,27_9_A";"";"";"27.8.c,27.9.a";"Scyliorhinus canicula";"1080100301";"Scyliorhinus canicula"
"North-East Atlantic";"Greater spotted dogfish";"Scyliorhinus stellaris";"ICES";NA;"SYT";"";"6, 7";"27_6,27_7";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k";"Scyliorhinus stellaris";"1080100302";"Scyliorhinus stellaris"
"North-East Atlantic";"Knifetooth dogfish";"Scymnodon ringenes";"ICES";NA;"SYR";"No TAC";"5, 6, 7, 8, 9, 10";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Scymnodon ringenes";NA;"Scymnodon ringenes,Scymnodon ringens"
"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 12, 14 (shallow pelagic)";"27_5,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sebastes mentella";"1780100112";"Sebastes mentella"
"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 12, 14 (deep pelagic)";"27_5,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sebastes mentella";"1780100112";"Sebastes mentella"
"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 14 (demersal)";"27_5,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sebastes mentella";"1780100112";"Sebastes mentella"
"North-East Atlantic";"Golden Redfish";"Sebastes norvegicus";"ICES";NA;"REG";"XXX";"5, 14";"27_5,27_14";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sebastes norvegicus";NA;"Sebastes norvegicus"
"North-East Atlantic";"Cuttlefish";"Sepia officinalis";"ICES";NA;"CTC";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sepia officinalis";"3210200202";"Sepia officinalis"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"56-14";"5b, 6, 12, 14";"27_5_B,27_6,27_12,27_14";"";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"07A.";"7a";"27_7_A";"";"";"27.7.a";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7BC.";"7bc";"27_7_B,27_7_C";"";"";"27.7.b,27.7.c";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7E.";"7e";"27_7_E";"";"";"27.7.e";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7FG.";"7fg";"27_7_F,27_7_G";"";"";"27.7.f,27.7.g";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7HJK.";"7hjk";"27_7_H,27_7_J,27_7_K";"";"";"27.7.h,27.7.j,27.7.k";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"8AB.";"8ab";"27_8_A,27_8_B";"";"";"27.8.a,27.8.b";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"No TAC";"8cde, 9, 10";"27_8_C,27_8_D,27_8_E,27_9,27_10";"";"";"27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Solea solea";"1830300701";"Solea solea"
"North-East Atlantic";"Greenland skark";"Samniosus microcephalus";"ICES";NA;"GSK";"";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Samniosus microcephalus";NA;"Samniosus microcephalus,Samniosus microcephalus"
"North-East Atlantic";"Sea breams (in plural)";"Sparidae";"ICES";NA;"SBX";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Sparidae";"17039XXXXX";"Sparidae,Boopsoidea inornata,Gymnocrotaphus curvidens,Virididentex acromegalus,Pagellus erythrinus,Pagellus acarne,Pagellus bellottii,Pagellus affinis,Pagellus natalensis,Pagellus spp.,Diplodus argenteus,Diplodus annularis,Diplodus sargus,Diplodus vulgaris,Diplodus cervinus,Diplodus puntazzo,Diplodus holbrooki,Diplodus fasciatus,Diplodus noct,Diplodus bellottii,Diplodus prayensis,Diplodus spp.,Calamus taurinus,Calamus arctifrons,Calamus bajonado,Calamus brachysomus,Calamus calamus,Calamus proridens,Calamus penna,Calamus spp.,Dentex gibbosus,Dentex macrophthalmus,Dentex canariensis,Dentex dentex,Dentex angolensis,Dentex congoensis,Dentex maroccanus,Dentex tumifrons,Dentex barnardi,Dentex spp.,Spondyliosoma cantharus,Spondyliosoma emarginatum,Oblada melanura,Archosargus probatocephalus,Archosargus rhomboidalis,Argyrops spinifer,Argyrops bleekeri,Argyrops filamentosus,Argyrozona argyrozona,Cheimerius nufar,Cymatoceps nasutus,Pagrus caeruleostictus,Pagrus pagrus,Pagrus auriga,Pagrus auratus,Pagrus major,Pagrus africanus,Pagrus spp.,Petrus rupestris,Porcostoma dentata,Pterogymnus laniarius,Rhabdosargus globiceps,Rhabdosargus sarba,Rhabdosargus holubi,Rhabdosargus thorpei,Rhabdosargus haffara,Rhabdosargus spp.,Sparodon durbanensis,Sparus aurata,Boops boops,Chrysoblephus cristiceps,Chrysoblephus laticeps,Chrysoblephus gibbiceps,Chrysoblephus anglicus,Chrysoblephus puniceus,Chrysoblephus lophus,Chrysoblephus spp.,Crenidens crenidens,Lithognathus lithognathus,Lithognathus mormyrus,Lithognathus aureti,Lithognathus spp.,Pachymetopon aeneum,Pachymetopon grande,Pachymetopon blochii,Pachymetopon spp.,Polysteganus praeorbitalis,Polysteganus undulosus,Polysteganus coeruleopunctatus,Polysteganus baissaci,Polysteganus spp.,Sarpa salpa,Evynnis cardinalis,Evynnis japonica,Evynnis spp.,Sparidentex hasta,Acanthopagrus berda,Acanthopagrus australis,Acanthopagrus butcheri,Acanthopagrus schlegeli,Acanthopagrus latus,Acanthopagrus bifasciatus,Acanthopagrus arabicus,Acanthopagrus sheim,Stenotomus chrysops,Stenotomus caprinus,Lagodon rhomboides,Polyamblyodon germanum,Polyamblyodon gibbosum,Sparidae,Dentex dentex,Sparidae,Dentex,Spondyliosoma cantharus,Boops boops,Diplodus sargus,Pagellus acarne,Pagrus pagrus,Sarpa salpa,Pagellus erythrinus,Diplodus vulgaris,Diplodus annularis,Diplodus cervinus,Diplodus puntazzo,Lithognathus mormyrus,Pagellus bellottii,Pagrus auriga,Dentex angolensis,Dentex macrophthalmus,Pagrus caeruleostictus,Sparus aurata,Dentex maroccanus,Oblada melanura,Dentex canariensis,Diplodus,Pagrus,Stenotomus chrysops,Dentex gibbosus,Pagellus,Diplodus bellottii"
"North-East Atlantic";"Picked dogfish";"Squalus acanthias";"ICES";NA;"DGS";"15X14";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Squalus acanthias";"1090100704";"Squalus acanthias"
"North-East Atlantic";"Mediterranean horse mackerel";"Trachurus mediterraneus";"ICES";NA;"HMM";"No TAC";"8, 9";"27_8,27_9";"";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Trachurus mediterraneus";"1702300408";"Trachurus mediterraneus"
"North-East Atlantic";"Blue jack mackerel";"Trachurus picturatus";"ICES";NA;"JAX";"08C.,09.,X34PRT";"8, 9, 10";"27_8,27_9,27_10";"TAC = Jack + horse mackerel nei?";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Trachurus picturatus";"1702300402";"Trachurus picturatus"
"North-East Atlantic";"Horse mackerel";"Trachurus trachurus";"ICES";NA;"JAX";"2A-14";"4a, 5b, 6a, 7a-c, 7e-k, 8";"27_4_A,27_5_B,27_6_A,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"";"27.4.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e";"Trachurus trachurus";"1702300401";"Trachurus trachurus"
"North-East Atlantic";"Horse mackerel";"Trachurus trachurus";"ICES";NA;"JAX";"09.";"9a";"27_9_A";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"";"27.9.a";"Trachurus trachurus";"1702300401";"Trachurus trachurus"
"North-East Atlantic";"Pouting";"Trisopterus spp.";"ICES";NA;"XOD";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Trisopterus spp.";"14804032XX";"Trisopterus spp.,Trisopterus esmarkii,Trisopterus minutus,Trisopterus luscus,Trisopterus spp.,Trisopterus"
"North-East Atlantic";"John Dory";"Zeus faber";"ICES";NA;"JOD";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Zeus faber";"1620100101";"Zeus faber"
"Mediterranean and Black Sea";"Pontic shad";"Alosa immaculata";"GFCM";NA;"SHC";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"37.4.1,37.4.2";"Alosa immaculata";NA;"Alosa immaculata"
"Mediterranean and Black Sea";"European Eel";"Anguilla anguilla";"GFCM";NA;"ELE";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Anguilla anguilla";"1430200201";"Anguilla anguilla"
"Mediterranean and Black Sea";"Transparent gobid";"Aphia minuta";"GFCM";NA;"FIM";"No TAC";"GSAs 9, 10, 16, 19";"37_1_3,37_2_2";"";"";"37.1.3,37.2.2";"Aphia minuta";"1732100401";"Aphia minuta"
"Mediterranean and Black Sea";"Giant red shrimp";"Aristaeomorpha foliacea";"GFCM";NA;"ARS";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2,37.3.1,37.3.2";"Aristaeomorpha foliacea";"2280203001";"Aristaeomorpha foliacea"
"Mediterranean and Black Sea";"Red shrimp";"Aristeus antennatus";"GFCM";NA;"ARA";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2,37.3.1,37.3.2";"Aristeus antennatus";"2280203101";"Aristeus antennatus"
"Mediterranean and Black Sea";"Sand smelt";"Atherina spp.";"GFCM";NA;"AVX";"No TAC";"GSAs 9, 10, 16, 19";"37_1_3,37_2_2";"";"";"37.1.3,37.2.2";"Atherina spp.";"16302003XX";"Atherina spp."
"Mediterranean and Black Sea";"Bogue";"Boops boops";"GFCM";NA;"BOG";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Boops boops";"1703926101";"Boops boops"
"Mediterranean and Black Sea";"Blue crab";"Callinectes sapidus";"GFCM";NA;"CRB";"No TAC";"GSAs 8-10, 11.2, 12-16, 18-21";"37_1_3,37_2_2";"";"";"37.1.3,37.2.2";"Callinectes sapidus";"2311101202";"Callinectes sapidus"
"Mediterranean and Black Sea";"Striped Venus clam";"Chamelea gallina";"GFCM";NA;"SVE";"No TAC";"GSAs 17-18";"37_2_1";"";"";"37.2.1";"Chamelea gallina";"3161100105";"Chamelea gallina"
"Mediterranean and Black Sea";"Sardinia coral";"Corallium rubrum";"GFCM";NA;"COL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Corallium rubrum";"6190100301";"Corallium rubrum"
"Mediterranean and Black Sea";"Dolphinfish";"Coryphaena hippurus";"GFCM";NA;"DOL";"No TAC";"GSAs 12-27";"37_2_2,37_3_1,37_3_2";"";"";"37.2.2,37.3.1,37.3.2";"Coryphaena hippurus";"1702807101";"Coryphaena hippurus"
"Mediterranean and Black Sea";"Sea bass";"Dicentrarchus labrax";"GFCM";NA;"BSS";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Dicentrarchus labrax";"1700634503";"Dicentrarchus labrax"
"Mediterranean and Black Sea";"Annular seabream";"Diplodus annularis";"GFCM";NA;"ANN";"No TAC";"GSAs 12-16, 19-21";"37_2_2";"";"";"37.2.2";"Diplodus annularis";"1703903302";"Diplodus annularis"
"Mediterranean and Black Sea";"Horned/curled octopus";"Eledone cirrhosa";"GFCM";NA;"EOI";"No TAC";"GSAs 1-23";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1";"Eledone cirrhosa";"3210902401";"Eledone cirrhosa"
"Mediterranean and Black Sea";"Musky octopus";"Eledone moschata";"GFCM";NA;"EDT";"No TAC";"GSAs 8-23";"37_1_2,37_1_3,37_2_1,37_2_2,37_3_1";"";"";"37.1.2,37.1.3,37.2.1,37.2.2,37.3.1";"Eledone moschata";"3210902402";"Eledone moschata"
"Mediterranean and Black Sea";"Anchovy";"Engraulis encrasicolus";"GFCM";NA;"ANE";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Engraulis encrasicolus";"1210600201";"Engraulis encrasicolus"
"Mediterranean and Black Sea";"Grey gurnard";"Eutrigla gurnardus";"GFCM";NA;"GUG";"No TAC";"GSAs 13-16, 18-23";"37_2_2,37_3_1";"";"";"37.2.2,37.3.1";"Eutrigla gurnardus";"1780207001";"Eutrigla gurnardus"
"Mediterranean and Black Sea";"Blackmouth catshark";"Galeus melastomus";"GFCM";NA;"SHO";"No TAC";"GSAs 1-11";"37_1_1";"";"";"37.1.1";"Galeus melastomus";"1080100104";"Galeus melastomus"
"Mediterranean and Black Sea";"Squid";"Illex spp., Todarodes spp.";"GFCM";NA;"ILL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Illex spp. Todarodes spp.";NA;"Illex spp. Todarodes spp."
"Mediterranean and Black Sea";"Silver-cheeked toadfish";"Lagocephalus sceleratus";"GFCM";NA;"LFZ";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Lagocephalus sceleratus";"1900200505";"Lagocephalus sceleratus"
"Mediterranean and Black Sea";"Common squid";"Loligo vulgaris";"GFCM";NA;"SQR";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Loligo vulgaris";"3210400109";"Loligo vulgaris"
"Mediterranean and Black Sea";"Black-bellied angler";"Lophius budegassa";"GFCM";NA;"ANF,MNZ";"No TAC";"GSAs 1-16, 19-23";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2";"Lophius budegassa";"1950100102";"Lophius budegassa"
"Mediterranean and Black Sea";"Anglerfish";"Lophius piscatorius";"GFCM";NA;"MON,MNZ";"No TAC";"GSAs 1-16, 18-23";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2";"Lophius piscatorius";"1950100101";"Lophius piscatorius"
"Mediterranean and Black Sea";"Whiting";"Merlangius merlangus";"GFCM";NA;"WHG";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"37.4.1,37.4.2";"Merlangius merlangus";"1480403401";"Merlangius merlangus"
"Mediterranean and Black Sea";"Hake";"Merluccius merluccius";"GFCM";NA;"HKE";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Merluccius merluccius";"1480500401";"Merluccius merluccius"
"Mediterranean and Black Sea";"Blue whiting";"Micromesistius poutassou";"GFCM";NA;"WHB";"No TAC";"GSAs 1-11, 22-23";"37_1_1,37_3_1";"";"";"37.1.1,37.3.1";"Micromesistius poutassou";"1480403301";"Micromesistius poutassou"
"Mediterranean and Black Sea";"Grey mullets";"Mugilidae";"GFCM";NA;"MGS";"No TAC";"GSAs 8-10, 11.2, 12-23";"37_1_3,37_2_1,37_2_2,37_3_1";"";"";"37.1.3,37.2.1,37.2.2,37.3.1";"Mugilidae";"16501XXXXX";"Mugilidae"
