species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F39,47_A,TLW,ES	: 	5.6 	3.84 	55.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_A,TLW,EU28	: 	5.6 	3.84 	55.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_A_0,TLW,ES	: 	2.24 	3.67 	48.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_A_0,TLW,EU28	: 	2.24 	3.67 	48.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_A_1,TLW,ES	: 	3.36 	0.17 	6.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_A_1,TLW,EU28	: 	3.36 	0.17 	6.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B,TLW,ES	: 	8.92 	7.36 	89.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B,TLW,EU28	: 	8.92 	7.36 	89.03 	: 	: 	7.5619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B,TLW,PT	: 	: 	: 	: 	: 	: 	7.5619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B_0,TLW,ES	: 	6.13 	5.93 	54.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B_0,TLW,EU28	: 	6.13 	5.93 	54.26 	: 	: 	7.5619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B_0,TLW,PT	: 	: 	: 	: 	: 	: 	7.5619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B_1,TLW,ES	: 	2.79 	1.43 	34.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_B_1,TLW,EU28	: 	2.79 	1.43 	34.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C,TLW,ES	: 	3.9 	4.42 	38.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C,TLW,EU28	: 	3.9 	4.42 	38.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C_0,TLW,ES	: 	3.17 	4.13 	27.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C_0,TLW,EU28	: 	3.17 	4.13 	27.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C_1,TLW,ES	: 	0.73 	0.29 	11.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_C_1,TLW,EU28	: 	0.73 	0.29 	11.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F39,47_NK,TLW,ES	: 	: 	: 	: 	25.64 	0.01 	26.41 	: 	: 	: 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
F39,47_NK,TLW,EU28	: 	: 	: 	: 	25.84 	0.01 	26.41 	1.7 	: 	: 	: 	3 	0.8 	0 	1.3 	621 	0 	0 	0 
F39,47_NK,TLW,FR	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,47_NK,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F39,47_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	617 	0 	0 	0 
F39,47_NK,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F39,47_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	1.7 	: 	: 	: 	: 	: 	: 	: 	4 	0 	0 	0 
F39,47_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	0.8 	: 	: 	: 	: 	: 	: 
F40,47,TLW,ES	: 	2080.28 	2059.87 	2376.48 	5080.06 	1494.64 	: 	51.65 	26.1 	33.6 	1510 	1908.2 	1525.5 	1371.7 	1512.22 	2548 	2525 	10891 	8062 
F40,47,TLW,EU28	: 	2080.28 	2059.87 	2376.48 	5080.06 	1494.6451 	: 	51.65 	26.1 	33.6 	1510 	1953.21 	1529.5 	1389.7 	1525.22 	2554 	2531 	10891 	8072 
F40,47,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	45.01 	4 	18 	13 	6 	6 	0 	10 
F40,47_1,TLW,ES	: 	2080.28 	2059.87 	2376.48 	5080.06 	1492.22 	: 	51.65 	26.1 	33.6 	396 	78.2 	: 	: 	0.32 	104 	0 	6342 	3077 
F40,47_1,TLW,EU28	: 	2080.28 	2059.87 	2376.48 	5080.06 	1492.22 	: 	51.65 	26.1 	33.6 	396 	90.2 	: 	2 	0.32 	104 	0 	6342 	3077 
F40,47_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	: 	2 	: 	0 	0 	0 	0 
F40,47_1_1,TLW,ES	: 	1439.56 	1039.52 	880.26 	3672.87 	494.37 	: 	13.63 	5.9 	20.3 	20 	73.6 	: 	: 	0.32 	99 	0 	0 	0 
F40,47_1_1,TLW,EU28	: 	1439.56 	1039.52 	880.26 	3672.87 	494.37 	: 	13.63 	5.9 	20.3 	20 	76.6 	: 	0 	0.32 	99 	0 	0 	0 
F40,47_1_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F40,47_1_2,TLW,ES	: 	640.72 	1020.35 	1495.92 	1407.19 	997.85 	: 	38.02 	20.2 	13.3 	376 	4.6 	: 	: 	: 	5 	0 	0 	0 
F40,47_1_2,TLW,EU28	: 	640.72 	1020.35 	1495.92 	1407.19 	997.85 	: 	38.02 	20.2 	13.3 	376 	4.6 	: 	: 	: 	5 	0 	0 	0 
F40,47_1_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_3,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_4,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_5,TLW,ES	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_5,TLW,EU28	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	9 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_5,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_6,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_1_6,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	0 	0 	0 	0 
F40,47_1_6,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	0 	0 	0 	0 
F40,47_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	6342 	3077 
F40,47_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	6342 	3077 
F40,47_1_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F40,47_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_2_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	4 	16 	1 	6 	6 	0 	10 
F40,47_4,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F40,47_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	4 	16 	1 	6 	6 	0 	10 
F40,47_5,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	0 	0 	0 
F40,47_5,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33 	: 	: 	: 	25 	0 	0 	0 
F40,47_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33 	: 	: 	: 	: 	: 	: 	: 
F40,47_C,TLW,EU28	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F40,47_C,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F40,47_C_0,TLW,EU28	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F40,47_C_0,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F40,47_NK,TLW,ES	: 	: 	: 	: 	: 	2.42 	: 	: 	: 	: 	1114 	1830 	1525.5 	1371.7 	1511.9 	2419 	2525 	4549 	4985 
F40,47_NK,TLW,EU28	: 	: 	: 	: 	: 	2.42 	: 	: 	: 	: 	1114 	1830 	1525.5 	1371.7 	1523.9 	2419 	2525 	4549 	4985 
F40,47_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	: 	: 	: 	: 
F42,47,TLW,ES	: 	440.35 	636.02 	843.97 	1887.52 	517.3 	: 	: 	: 	1.9 	44 	36.2 	44.9 	66.6 	0.01 	121 	179 	422 	395 
F42,47,TLW,EU28	: 	440.35 	636.02 	843.97 	1887.52 	517.3 	: 	: 	: 	1.9 	44 	72.21 	44.9 	66.6 	0.01 	121 	179 	422 	395 
F42,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.01 	: 	: 	: 	0 	0 	0 	0 
F42,47_1,TLW,ES	: 	440.35 	636.02 	843.97 	1887.52 	516.29 	: 	: 	: 	1.9 	44 	: 	: 	: 	0.01 	0 	0 	168 	156 
F42,47_1,TLW,EU28	: 	440.35 	636.02 	843.97 	1887.52 	516.29 	: 	: 	: 	1.9 	44 	3 	: 	: 	0.01 	0 	0 	168 	156 
F42,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_1,TLW,ES	: 	300.57 	318.25 	217.03 	1244.49 	100.51 	: 	: 	: 	0.6 	5 	: 	: 	: 	0.01 	0 	0 	0 	0 
F42,47_1_1,TLW,EU28	: 	300.57 	318.25 	217.03 	1244.49 	100.51 	: 	: 	: 	0.6 	5 	3 	: 	: 	0.01 	0 	0 	0 	0 
F42,47_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F42,47_1_2,TLW,ES	: 	139.78 	317.77 	626.87 	643.03 	415.78 	: 	: 	: 	1.3 	39 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_2,TLW,EU28	: 	139.78 	317.77 	626.87 	643.03 	415.78 	: 	: 	: 	1.3 	39 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_5,TLW,ES	: 	: 	: 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_5,TLW,EU28	: 	: 	: 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_6,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_6,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	168 	156 
F42,47_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	168 	156 
F42,47_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F42,47_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 
F42,47_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 
F42,47_5,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33 	: 	: 	: 	: 	: 	: 	: 
F42,47_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33 	: 	: 	: 	: 	: 	: 	: 
F42,47_NK,TLW,ES	: 	: 	: 	: 	: 	1.01 	: 	: 	: 	: 	: 	36.2 	44.9 	66.6 	: 	121 	179 	254 	239 
F42,47_NK,TLW,EU28	: 	: 	: 	: 	: 	1.01 	: 	: 	: 	: 	: 	36.2 	44.9 	66.6 	: 	121 	179 	254 	239 
F43,47,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	1 	5.4 	0.9 	: 	15 	2 	0 	0 
F43,47,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	10 	9.4 	17.9 	13 	21 	8 	0 	10 
F43,47,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	4 	17 	13 	6 	6 	0 	10 
F43,47_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F43,47_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	1 	0 	0 	0 	0 	0 
F43,47_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	1 	: 	: 	: 	: 	: 
F43,47_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_1_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F43,47_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F43,47_1_5,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	: 	: 	: 	: 
F43,47_1_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	: 	: 	: 	: 
F43,47_1_6,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 
F43,47_1_6,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 
F43,47_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_2_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F43,47_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	16 	1 	6 	6 	0 	10 
F43,47_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	16 	1 	6 	6 	0 	10 
F43,47_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	1 	5.4 	0.9 	: 	15 	2 	0 	0 
F43,47_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	1 	5.4 	0.9 	12 	15 	2 	0 	0 
F43,47_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	: 	: 	: 	: 
F45,47,TLW,ES	: 	1639.93 	1423.85 	1532.51 	3192.54 	977.34 	: 	51.65 	26.1 	31.7 	1463 	1871 	1475.2 	1304.2 	1511.91 	2412 	2344 	10469 	7667 
F45,47,TLW,EU28	: 	1639.93 	1423.85 	1532.51 	3192.54 	977.3451 	: 	51.65 	26.1 	31.7 	1463 	1871 	1475.2 	1305.2 	1511.91 	2412 	2344 	10469 	7667 
F45,47,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	1 	: 	0 	0 	0 	0 
F45,47_1,TLW,ES	: 	1639.93 	1423.85 	1532.51 	3192.54 	975.93 	: 	51.65 	26.1 	31.7 	352 	78.2 	: 	: 	0.01 	104 	0 	6174 	2921 
F45,47_1,TLW,EU28	: 	1639.93 	1423.85 	1532.51 	3192.54 	975.93 	: 	51.65 	26.1 	31.7 	352 	78.2 	: 	1 	0.01 	104 	0 	6174 	2921 
F45,47_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	0 	0 	0 	0 
F45,47_1_1,TLW,ES	: 	1138.99 	721.27 	663.23 	2428.38 	393.86 	: 	13.63 	5.9 	19.7 	15 	73.6 	: 	: 	0.01 	99 	0 	0 	0 
F45,47_1_1,TLW,EU28	: 	1138.99 	721.27 	663.23 	2428.38 	393.86 	: 	13.63 	5.9 	19.7 	15 	73.6 	: 	0 	0.01 	99 	0 	0 	0 
F45,47_1_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_2,TLW,ES	: 	500.94 	702.58 	869.05 	764.16 	582.07 	: 	38.02 	20.2 	12 	337 	4.6 	: 	: 	: 	5 	0 	0 	0 
F45,47_1_2,TLW,EU28	: 	500.94 	702.58 	869.05 	764.16 	582.07 	: 	38.02 	20.2 	12 	337 	4.6 	: 	: 	: 	5 	0 	0 	0 
F45,47_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_3,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_4,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_5,TLW,ES	: 	: 	: 	0.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_1_5,TLW,EU28	: 	: 	: 	0.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_5,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_6,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_1_6,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	0 	0 	0 	0 
F45,47_1_6,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 
F45,47_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	6174 	2921 
F45,47_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	6174 	2921 
F45,47_1_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_4,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F45,47_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F45,47_5,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	0 	0 	0 
F45,47_5,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25 	0 	0 	0 
F45,47_C,TLW,EU28	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,47_C,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,47_C_0,TLW,EU28	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,47_C_0,TLW,PT	: 	: 	: 	: 	: 	0.0051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,47_NK,TLW,ES	: 	: 	: 	: 	: 	1.41 	: 	: 	: 	: 	1111 	1792.8 	1475.2 	1304.2 	1511.9 	2283 	2344 	4295 	4746 
