species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
MAZ,34_1,TLW,ES	: 	4.26 	0.12 	1.75 	1.6 	1.25 	: 	: 	: 	: 	519.02 	459.3 	555.6 	248.9 	253.5 	539 	557 	0 	0 
MAZ,34_1,TLW,EU28	: 	4.26 	0.12 	1.75 	1.6 	1.25 	: 	: 	: 	: 	519.02 	459.3 	555.6 	248.9 	253.5 	539 	557 	0 	0 
MAZ,34_1_1,TLW,ES	: 	0.41 	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	3.7 	: 	4.4 	1.6 	0 	0 	0 	0 
MAZ,34_1_1,TLW,EU28	: 	0.41 	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	3.7 	: 	4.4 	1.6 	0 	0 	0 	0 
MAZ,34_1_1_1,TLW,ES	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	1 	1.9 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_1,TLW,EU28	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	1 	1.9 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.7 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.7 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_3,TLW,ES	: 	0.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_3,TLW,EU28	: 	0.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.4 	1.6 	0 	0 	0 	0 
MAZ,34_1_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.4 	1.6 	0 	0 	0 	0 
MAZ,34_1_2,TLW,ES	: 	3.85 	0.12 	1.75 	1.6 	1.25 	: 	: 	: 	: 	517 	455.6 	555.3 	244.4 	250.9 	538 	557 	0 	0 
MAZ,34_1_2,TLW,EU28	: 	3.85 	0.12 	1.75 	1.6 	1.25 	: 	: 	: 	: 	517 	455.6 	555.3 	244.4 	250.9 	538 	557 	0 	0 
MAZ,34_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	: 	0.3 	0.1 	1 	1 	0 	0 	0 
MAZ,34_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	: 	0.3 	0.1 	1 	1 	0 	0 	0 
MAZ,34_1_3_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_3_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_1_3_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.1 	0.1 	1 	: 	: 	: 	: 
MAZ,34_1_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.1 	0.1 	1 	: 	: 	: 	: 
MAZ,34_1_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	1 	0 	0 	0 
MAZ,34_1_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	1 	0 	0 	0 
MAZ,34_3,TLW,ES	: 	: 	6.21 	4.28 	: 	0.02 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3,TLW,EU28	: 	: 	6.21 	4.28 	: 	0.02 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1,TLW,ES	: 	: 	6.21 	4.28 	: 	0.02 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1,TLW,EU28	: 	: 	6.21 	4.28 	: 	0.02 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.2 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_2,TLW,ES	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_2,TLW,EU28	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_3,TLW,ES	: 	: 	6.21 	4.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_3_1_3,TLW,EU28	: 	: 	6.21 	4.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MAZ,34_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
MAZ,34_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
MAZ,34_4_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
MAZ,34_4_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
MDZ,34,TLW,EU28	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MDZ,34,TLW,PT	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MDZ,34_1,TLW,EU28	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MDZ,34_1,TLW,PT	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MDZ,34_1_2,TLW,EU28	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MDZ,34_1_2,TLW,PT	: 	: 	: 	0.11 	0.24 	0.1129 	0.1032 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MEG,34,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	733 	10 	52 	38 
MEG,34,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	733 	10 	52 	38 
MEG,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	146 	0 	47 	38 
MEG,34_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	146 	0 	47 	38 
MEG,34_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_1_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	0 	0 
MEG,34_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	0 	0 
MEG,34_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_1_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	0 	0 
MEG,34_1_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	0 	0 
MEG,34_1_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	0 	44 	26 
MEG,34_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	0 	44 	26 
MEG,34_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	143 	0 	3 	12 
MEG,34_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	143 	0 	3 	12 
MEG,34_1_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	143 	0 	3 	12 
MEG,34_1_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	143 	0 	3 	12 
MEG,34_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_3_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_3_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42 	10 	0 	0 
MEG,34_3_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_3_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_3_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MEG,34_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	545 	0 	5 	0 
MEG,34_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	545 	0 	5 	0 
MFF,34,TLW,ES	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34,TLW,EU28	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3,TLW,ES	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3,TLW,EU28	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3_1,TLW,ES	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3_1,TLW,EU28	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3_1_3,TLW,ES	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MFF,34_3_1_3,TLW,EU28	: 	12.91 	4.99 	2.76 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34,TLW,ES	: 	6.47 	1.92 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34,TLW,EU28	: 	6.47 	1.92 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_1,TLW,ES	: 	0.51 	1.48 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_1,TLW,EU28	: 	0.51 	1.48 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_1_2,TLW,ES	: 	0.51 	1.48 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_1_2,TLW,EU28	: 	0.51 	1.48 	0.14 	0.19 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3,TLW,ES	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3,TLW,EU28	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3_1,TLW,ES	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3_1,TLW,EU28	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3_1_3,TLW,ES	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGA,34_3_1_3,TLW,EU28	: 	5.96 	0.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34,TLW,ES	: 	0.2 	4.04 	46.25 	2.37 	3.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34,TLW,EU28	: 	0.2 	4.04 	46.25 	4.47 	3.323 	0.364 	: 	: 	12.5 	: 	: 	: 	0 	0 	0.01 	0 	24 	0 
MGR,34,TLW,NL	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34,TLW,PT	: 	: 	: 	: 	2.1 	0.023 	0.364 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0 	24 	0 
MGR,34,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1,TLW,ES	: 	0.2 	1.67 	2.62 	0.03 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1,TLW,EU28	: 	0.2 	1.67 	2.62 	0.03 	0.05 	0.364 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	1 	0 
MGR,34_1,TLW,NL	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1,TLW,PT	: 	: 	: 	: 	: 	: 	0.364 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1 	0 
MGR,34_1,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_1_1,TLW,ES	: 	0.02 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_1,TLW,EU28	: 	0.02 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_1_1,TLW,ES	: 	: 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_1_1,TLW,EU28	: 	: 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_1_2,TLW,ES	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_1_2,TLW,EU28	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_2,TLW,ES	: 	0.04 	0.05 	0.2 	0.03 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_2,TLW,EU28	: 	0.04 	0.05 	0.2 	0.03 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_3,TLW,ES	: 	0.14 	1.62 	2.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_3,TLW,EU28	: 	0.14 	1.62 	2.36 	: 	: 	0.364 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	1 	0 
MGR,34_1_3,TLW,NL	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3,TLW,PT	: 	: 	: 	: 	: 	: 	0.364 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1 	0 
MGR,34_1_3,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_1_3_1,TLW,ES	: 	0.14 	1.62 	2.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3_1,TLW,EU28	: 	0.14 	1.62 	2.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3_1,TLW,NL	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	0.364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3_2,TLW,PT	: 	: 	: 	: 	: 	: 	0.364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_1_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_1_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	1 	0 
MGR,34_1_3_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1 	0 
MGR,34_1_3_NK,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_3,TLW,ES	: 	: 	2.37 	43.63 	2.34 	3.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_3,TLW,EU28	: 	: 	2.37 	43.63 	4.44 	3.273 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	3 	0 
MGR,34_3,TLW,PT	: 	: 	: 	: 	2.1 	0.023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	3 	0 
MGR,34_3,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_3_1,TLW,ES	: 	: 	2.37 	43.33 	2.34 	3.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_3_1,TLW,EU28	: 	: 	2.37 	43.33 	4.44 	3.273 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	3 	0 
MGR,34_3_1,TLW,PT	: 	: 	: 	: 	2.1 	0.023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	3 	0 
MGR,34_3_1,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_3_1_2,TLW,ES	: 	: 	: 	0.01 	0.25 	1.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_1_2,TLW,EU28	: 	: 	: 	0.01 	2.35 	1.883 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_1_2,TLW,PT	: 	: 	: 	: 	2.1 	0.023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_1_3,TLW,ES	: 	: 	2.37 	43.32 	2.09 	1.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_1_3,TLW,EU28	: 	: 	2.37 	43.32 	2.09 	1.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
MGR,34_3_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	3 	0 
MGR,34_3_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	3 	0 
MGR,34_3_1_NK,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
MGR,34_3_6,TLW,ES	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_3_6,TLW,EU28	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGR,34_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5 	: 	: 	: 	: 	: 	0.01 	0 	20 	0 
MGR,34_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0 	20 	0 
MGR,34_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34,TLW,PT	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34_1,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34_1,TLW,PT	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34_1_2,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGS,34_1_2,TLW,PT	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34,TLW,ES	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34,TLW,EU28	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34_1,TLW,ES	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34_1,TLW,EU28	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34_1_2,TLW,ES	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MHH,34_1_2,TLW,EU28	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34,TLW,ES	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34,TLW,EU28	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34_1,TLW,ES	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34_1,TLW,EU28	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34_1_2,TLW,ES	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIA,34_1_2,TLW,EU28	: 	0.97 	0.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34,TLW,ES	: 	14.4 	41.48 	18.09 	16.85 	15.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34,TLW,EU28	: 	14.4 	41.48 	18.09 	16.85 	15.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1,TLW,ES	: 	14.4 	17.62 	13.19 	12.61 	13.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1,TLW,EU28	: 	14.4 	17.62 	13.19 	12.61 	13.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1_2,TLW,ES	: 	14.4 	17.62 	13.17 	12.61 	13.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1_2,TLW,EU28	: 	14.4 	17.62 	13.17 	12.61 	13.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1_3,TLW,ES	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MKF,34_1_3,TLW,EU28	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
