species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
SAI,41_3_3,TLW,ES	: 	: 	: 	0.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SAI,41_3_3,TLW,EU28	: 	: 	: 	0.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 
SAI,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 
SAI,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	14 
SAI,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	0 
SAL,41,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SAL,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SAL,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SAL,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SAO,41,TLW,EE	: 	: 	: 	: 	: 	: 	1.078 	1.7 	1 	: 	: 	: 	31.9 	: 	: 	: 	: 	: 	: 
SAO,41,TLW,ES	: 	1170.62 	2393.08 	2736.26 	2853.17 	1730.27 	2209.84 	1096.46 	375 	1225.1 	: 	187.6 	: 	: 	: 	: 	9 	: 	3914 
SAO,41,TLW,EU28	: 	1170.918 	2395.821 	2755.4632 	2863.2468 	1730.27 	2210.918 	1098.16 	376 	1225.1 	16 	187.6 	31.9 	0 	36 	5.5 	25.4 	17.8 	3985 
SAO,41,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29 
SAO,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 
SAO,41,TLW,UK	0.486 	0.298 	2.741 	19.2032 	10.0768 	: 	: 	: 	: 	: 	16 	: 	: 	0 	36 	5.5 	16.4 	17.8 	30 
SAO,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 
SAO,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 
SAO,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 
SAO,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 
SAO,41_3,TLW,EE	: 	: 	: 	: 	: 	: 	1.078 	1.7 	1 	: 	: 	: 	31.9 	: 	: 	: 	: 	: 	: 
SAO,41_3,TLW,ES	: 	1170.62 	2393.08 	2736.26 	2853.17 	1730.27 	2209.84 	1096.46 	375 	1225.1 	: 	187.4 	: 	: 	: 	: 	2 	: 	: 
SAO,41_3,TLW,EU28	: 	1170.918 	2395.821 	2736.26 	2853.17 	1730.27 	2210.918 	1098.16 	376 	1225.1 	: 	187.4 	31.9 	0 	0 	0 	18.4 	17.8 	: 
SAO,41_3,TLW,UK	0.486 	0.298 	2.741 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	16.4 	17.8 	: 
SAO,41_3_1,TLW,EE	: 	: 	: 	: 	: 	: 	1.078 	1.7 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_1,TLW,ES	: 	159.76 	120.21 	90.86 	75.9 	18.65 	: 	35.97 	6.5 	6.4 	: 	0.9 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_1,TLW,EU28	: 	159.76 	120.28 	90.86 	75.9 	18.65 	1.078 	37.67 	7.5 	6.4 	: 	0.9 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_1,TLW,UK	0.44 	: 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_2,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.9 	: 	: 	: 	: 	: 	: 
SAO,41_3_2,TLW,ES	: 	1010.86 	2272.87 	2645.4 	2777.27 	1711.62 	9.46 	1018.2 	368.5 	1218.7 	: 	186.5 	: 	: 	: 	: 	2 	: 	: 
SAO,41_3_2,TLW,EU28	: 	1011.158 	2275.541 	2645.4 	2777.27 	1711.62 	9.46 	1018.2 	368.5 	1218.7 	: 	186.5 	31.9 	0 	0 	0 	18.4 	17.8 	: 
SAO,41_3_2,TLW,UK	0.046 	0.298 	2.671 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	16.4 	17.8 	: 
SAO,41_3_3,TLW,ES	: 	: 	: 	: 	: 	: 	2200.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_3,TLW,EU28	: 	: 	: 	: 	: 	: 	2200.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	42.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	42.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SAO,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	3914 
SAO,41_NK,TLW,EU28	: 	: 	: 	19.2032 	10.0768 	: 	: 	: 	: 	: 	16 	0.2 	: 	0 	36 	5.5 	0 	0 	3985 
SAO,41_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29 
SAO,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 
SAO,41_NK,TLW,UK	: 	: 	: 	19.2032 	10.0768 	: 	: 	: 	: 	: 	16 	: 	: 	0 	36 	5.5 	0 	0 	30 
SAU,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6 	: 	: 	: 	: 
SAU,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6 	: 	: 	: 	: 
SAU,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 
SAU,41_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 
SAU,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 
SAU,41_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 
SAU,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SAU,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SAU,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SAU,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SBF,41,TLW,ES	: 	: 	0.57 	0.6 	: 	: 	: 	6.77 	58.9 	155.2 	: 	141.4 	: 	: 	18.9 	21.9 	5.02 	: 	: 
SBF,41,TLW,EU28	: 	: 	0.57 	0.6 	: 	: 	: 	6.77 	58.9 	155.2 	: 	149.41 	: 	: 	18.9 	21.9 	5.02 	: 	0 
SBF,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.01 	: 	: 	: 	: 	: 	: 	0 
SBF,41_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	2.6 	40.7 	90.4 	: 	88.5 	: 	: 	2.7 	: 	2 	: 	: 
SBF,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	2.6 	40.7 	90.4 	: 	88.5 	: 	: 	2.7 	: 	2 	: 	: 
SBF,41_1_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	0.6 	: 	: 	: 	: 
SBF,41_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	0.6 	: 	: 	: 	: 
SBF,41_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	1.8 	: 	: 	1.6 	: 	: 	: 	: 
SBF,41_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	1.8 	: 	: 	1.6 	: 	: 	: 	: 
SBF,41_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	2.6 	40.3 	90.4 	: 	86.7 	: 	: 	0.5 	: 	2 	: 	: 
SBF,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	2.6 	40.3 	90.4 	: 	86.7 	: 	: 	0.5 	: 	2 	: 	: 
SBF,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	4.17 	18.2 	64.8 	: 	52.9 	: 	: 	16.2 	21.9 	3.02 	: 	: 
SBF,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	4.17 	18.2 	64.8 	: 	60.91 	: 	: 	16.2 	21.9 	3.02 	: 	: 
SBF,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.01 	: 	: 	: 	: 	: 	: 	: 
SBF,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	17.8 	: 	11.8 	: 	: 	4.3 	4.6 	0.01 	: 	: 
SBF,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	17.8 	: 	11.81 	: 	: 	4.3 	4.6 	0.01 	: 	: 
SBF,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 
SBF,41_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.22 	1.7 	9.1 	: 	3.3 	: 	: 	2.2 	2.5 	0.01 	: 	: 
SBF,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	0.22 	1.7 	9.1 	: 	3.3 	: 	: 	2.2 	2.5 	0.01 	: 	: 
SBF,41_2_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	1 	: 	: 	: 
SBF,41_2_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	1 	: 	: 	: 
SBF,41_2_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	3.95 	12.3 	37.9 	: 	37.8 	: 	: 	8.8 	13.8 	3 	: 	: 
SBF,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	3.95 	12.3 	37.9 	: 	45.8 	: 	: 	8.8 	13.8 	3 	: 	: 
SBF,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8 	: 	: 	: 	: 	: 	: 	: 
SBF,41_3,TLW,ES	: 	: 	0.57 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBF,41_3,TLW,EU28	: 	: 	0.57 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBF,41_3_2,TLW,ES	: 	: 	0.57 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBF,41_3_2,TLW,EU28	: 	: 	0.57 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBF,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
SBF,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
SBP,41,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SBP,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SBP,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SBP,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 
SBR,41,TLW,EU28	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBR,41,TLW,FR	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBR,41_1,TLW,EU28	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBR,41_1,TLW,FR	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBR,41_1_1,TLW,EU28	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBR,41_1_1,TLW,FR	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBX,41,TLW,ES	: 	: 	: 	: 	: 	: 	: 	5.16 	4.2 	1.2 	: 	0.21 	: 	: 	3.4 	0.11 	0.01 	: 	1054 
SBX,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	5.16 	4.2 	1.2 	: 	0.21 	: 	: 	3.4 	0.11 	0.01 	: 	1054 
SBX,41_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.69 	0.4 	: 	: 	0.11 	: 	: 	3.3 	0.01 	: 	: 	: 
SBX,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	0.69 	0.4 	: 	: 	0.11 	: 	: 	3.3 	0.01 	: 	: 	: 
SBX,41_1_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	0.5 	: 	: 	: 	: 
SBX,41_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	0.5 	: 	: 	: 	: 
SBX,41_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	0.8 	: 	: 	: 	: 
SBX,41_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	0.8 	: 	: 	: 	: 
SBX,41_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.66 	0.4 	: 	: 	0.1 	: 	: 	2 	0.01 	: 	: 	: 
SBX,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	0.66 	0.4 	: 	: 	0.1 	: 	: 	2 	0.01 	: 	: 	: 
SBX,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	4.47 	3.8 	1.2 	: 	0.1 	: 	: 	0.1 	0.1 	0.01 	: 	: 
SBX,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	4.47 	3.8 	1.2 	: 	0.1 	: 	: 	0.1 	0.1 	0.01 	: 	: 
SBX,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBX,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBX,41_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBX,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SBX,41_2_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	4.47 	2 	1.2 	: 	0.1 	: 	: 	0.1 	0.1 	0.01 	: 	: 
SBX,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	4.47 	2 	1.2 	: 	0.1 	: 	: 	0.1 	0.1 	0.01 	: 	: 
SBX,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1054 
SBX,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1054 
SCO,41,TLW,ES	: 	2.89 	4.16 	2.25 	: 	1.41 	4.35 	2.36 	33.4 	2.21 	: 	0.8 	: 	: 	: 	0.1 	: 	: 	: 
SCO,41,TLW,EU28	: 	2.89 	4.16 	2.25 	: 	1.41 	4.35 	2.36 	33.4 	2.21 	: 	0.8 	: 	0 	0 	0.1 	5.9 	0 	: 
SCO,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	5.9 	0 	: 
SCO,41_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 
SCO,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 
SCO,41_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 
SCO,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 
SCO,41_3,TLW,ES	: 	2.89 	4.16 	2.25 	: 	1.41 	4.35 	2.36 	33.4 	2.21 	: 	0.8 	: 	: 	: 	: 	: 	: 	: 
SCO,41_3,TLW,EU28	: 	2.89 	4.16 	2.25 	: 	1.41 	4.35 	2.36 	33.4 	2.21 	: 	0.8 	: 	0 	0 	0 	5.9 	0 	: 
SCO,41_3,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	5.9 	0 	: 
SCO,41_3_1,TLW,ES	: 	1.68 	3.92 	1.42 	: 	1.15 	: 	0.13 	: 	2.2 	: 	0.8 	: 	: 	: 	: 	: 	: 	: 
SCO,41_3_1,TLW,EU28	: 	1.68 	3.92 	1.42 	: 	1.15 	: 	0.13 	: 	2.2 	: 	0.8 	: 	: 	: 	: 	: 	: 	: 
SCO,41_3_2,TLW,ES	: 	1.21 	0.24 	0.83 	: 	0.26 	2.29 	2.23 	33.4 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCO,41_3_2,TLW,EU28	: 	1.21 	0.24 	0.83 	: 	0.26 	2.29 	2.23 	33.4 	0.01 	: 	: 	: 	0 	0 	0 	5.9 	0 	: 
SCO,41_3_2,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	5.9 	0 	: 
SCO,41_3_3,TLW,ES	: 	: 	: 	: 	: 	: 	2.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCO,41_3_3,TLW,EU28	: 	: 	: 	: 	: 	: 	2.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCO,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
SCO,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
SCX,41,TLW,ES	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCX,41,TLW,EU28	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCX,41_3,TLW,ES	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCX,41_3,TLW,EU28	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCX,41_3_1,TLW,ES	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SCX,41_3_1,TLW,EU28	: 	: 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SDV,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 
SDV,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 
SDV,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SDV,41_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SDV,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SDV,41_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 
SDV,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
SDV,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
SDV,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
SDV,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
SHX,41,TLW,ES	: 	: 	: 	: 	: 	: 	: 	4.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	4.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	4.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	4.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	0.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	1.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	1.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SHX,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	10.1 	: 	: 
SKA,41,TLW,ES	: 	1231.98 	1987.66 	3133.55 	1922.16 	1086.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41,TLW,EU28	: 	1231.98 	1987.66 	3133.55 	1922.16 	1086.59 	1 	42 	35.5 	19.2 	46 	24 	: 	0 	0 	0 	64 	82.3 	: 
SKA,41,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2 	25 	24 	: 	: 	: 	: 	: 	: 	: 
SKA,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	53.9 	82.3 	: 
SKA,41,TLW,UK	: 	: 	: 	: 	: 	: 	1 	42 	35.5 	: 	21 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2 	25 	24 	: 	: 	: 	: 	: 	: 	: 
SKA,41_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2 	25 	24 	: 	: 	: 	: 	: 	: 	: 
SKA,41_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2 	25 	24 	: 	: 	: 	: 	: 	: 	: 
SKA,41_1_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2 	25 	24 	: 	: 	: 	: 	: 	: 	: 
SKA,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_3,TLW,ES	: 	1231.98 	1987.66 	3133.55 	1922.16 	1086.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_3,TLW,EU28	: 	1231.98 	1987.66 	3133.55 	1922.16 	1086.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.8 	82.3 	: 
SKA,41_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.8 	82.3 	: 
SKA,41_3_1,TLW,ES	: 	522.83 	265.08 	544.06 	317.25 	286.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,41_3_1,TLW,EU28	: 	522.83 	265.08 	544.06 	317.25 	286.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.8 	82.3 	: 
SKA,41_3_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.8 	82.3 	: 
SKA,41_3_2,TLW,ES	: 	709.15 	1722.58 	2589.49 	1604.91 	800.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
