"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameJoin"
"Outermost regions";"Black margate";"Anisotremus surinamensis";"";NA;"HNU";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Anisotremus surinamensis"
"Outermost regions";"Batoid fishes nei";"Batoidimorpha (Hypotremata)";"";NA;"BAI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Batoidimorpha (Hypotremata)"
"Outermost regions";"Queen triggerfish";"Balistes vetula";"";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Balistes vetula"
"Outermost regions";"Jolthead porgy";"Calamus bajonado";"";NA;"CBD";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Calamus bajonado"
"Outermost regions";"American whitespotted filefish";"Cantherhines macrocerus";"";NA;"FFX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cantherhines macrocerus"
"Outermost regions";"Ocean triggerfish";"Canthidermis sufflamen";"";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Canthidermis sufflamen"
"Outermost regions";"Yellow jack";"Caranx bartholomaei";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx bartholomaei"
"Outermost regions";"Horse-eye jack";"Caranx latus";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx latus"
"Outermost regions";"Bar jack";"Caranx ruber";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx ruber"
"Outermost regions";"Graysby";"Cephalopholis cruentata";"";NA;"CFL,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cephalopholis cruentata"
"Outermost regions";"Coney";"Cephalopholis fulva";"";NA;"CFJ,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cephalopholis fulva"
"Outermost regions";"Rock hind";"Epinephelus adscensionis";"";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus adscensionis"
"Outermost regions";"Red hind";"Epinephelus guttatus";"";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus guttatus"
"Outermost regions";"Nassau grouper";"Epinephelus striatus";"";NA;"GPN";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus striatus"
"Outermost regions";"Queen snapper";"Etelis oculatus";"";NA;"EEO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Etelis oculatus"
"Outermost regions";"Caesar grunt";"Haemulon carbonarium";"";NA;"HLC,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon carbonarium"
"Outermost regions";"French grunt";"Haemulon flavolineatum";"";NA;"HLV,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon flavolineatum"
"Outermost regions";"Sailor's grunt";"Haemulon parra";"";NA;"HLP,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon parra"
"Outermost regions";"White grunt";"Haemulon plumierii";"";NA;"HLI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon plumierii"
"Outermost regions";"Bluestriped grunt";"Haemulon sciurus";"";NA;"HHI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon sciurus"
"Outermost regions";"Mutton snapper";"Lutjanus analis";"";NA;"LJN,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus analis"
"Outermost regions";"Schoolmaster snapper";"Lutjanus apodus";"";NA;"LJP,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus apodus"
"Outermost regions";"Dog snapper";"Lutjanus jocu";"";NA;"LJJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus jocu"
"Outermost regions";"Silk snapper";"Lutjanus vivanus";"";NA;"LTJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus vivanus"
"Outermost regions";"Yellow goatfish";"Mulloidichthys martinicus";"";NA;"YMZ";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Mulloidichthys martinicus"
"Outermost regions";"Yellowtail snapper";"Ocyurus chrysurus";"";NA;"SNY";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Ocyurus chrysurus"
"Outermost regions";"Green spiny lobster";"Panulirus argus";"";NA;"SLC";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Panulirus argus"
"Outermost regions";"Spotted spiny lobster";"Panulirus guttatus";"";NA;"NLG";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Panulirus guttatus"
"Outermost regions";"Keeltail needlefish";"Platybelone argalus";"";NA;"PTA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Platybelone argalus"
"Outermost regions";"Atlantic bigeye";"Priacanthus arenatus";"";NA;"PQR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Priacanthus arenatus"
"Outermost regions";"Spotted goatfish";"Pseudupeneus maculatus";"";NA;"UDU,MUX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Pseudupeneus maculatus"
"Outermost regions";"Lion fish";"Pterois volitans";"";NA;"PZO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Pterois volitans"
"Outermost regions";"Various sharks nei";"Selachimorpha (Pleurotremata)";"";NA;"SKH";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Selachimorpha (Pleurotremata)"
"Outermost regions";"Redband parrotfish";"Sparisoma aurofrenatum";"";NA;"RMF,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma aurofrenatum"
"Outermost regions";"Redtail parrotfish";"Sparisoma chrysopterum";"";NA;"RSY,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma chrysopterum"
"Outermost regions";"Redfin parrotfish";"Sparisoma rubripinne";"";NA;"QZV,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma rubripinne"
"Outermost regions";"Queen conch";"Strombus gigas";"";NA;"COO,CON";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Strombus gigas"
"Outermost regions";"Green jobfish";"Aprion virescens";"";NA;"AVR";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Aprion virescens"
"Outermost regions";"Bluefin trevally";"Caranx melampygus";"";NA;"NXM";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Caranx melampygus"
"Outermost regions";"Yellow-edge lyretail";"Variola louti";"";NA;"VRL";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Variola louti"
"Outermost regions";"Rusty jobfish";"Aphareus rutilans";"";NA;"ARQ";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Aphareus rutilans"
"Outermost regions";"Golden hind";"Cephalopholis aurantia";"";NA;"CFZ";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Cephalopholis aurantia"
"Outermost regions";"Blacktip grouper";"Epinephelus fasciatus";"";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Epinephelus fasciatus"
"Outermost regions";"Oblique-banded grouper";"Epinephelus radiatus";"";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Epinephelus radiatus"
"Outermost regions";"Deep water red snapper";"Etelis carbunculus";"";NA;"ETA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Etelis carbunculus"
"Outermost regions";"Deep water longtail red snapper";"Etelis coruscans";"";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Etelis coruscans"
"Outermost regions";"Brilliant pomfret";"Eumegistus illustris";"";NA;"EBS";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Eumegistus illustris"
"Outermost regions";"Spotcheek emperor";"Lethrinus rubrioperculatus";"";NA;"EMP";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lethrinus rubrioperculatus"
"Outermost regions";"Common bluestrip snapper";"Lutjanus kasmira";"";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lutjanus kasmira"
"Outermost regions";"Bluestrip snapper";"Lutjanus notatus";"";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lutjanus notatus"
"Outermost regions";"Ornate jobfish";"Pristipomoides argyrogrammicus";"";NA;"LRY";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Pristipomoides argyrogrammicus"
"Outermost regions";"Goldbanded jobfish";"Pristipomoides multidens";"";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Pristipomoides multidens"
"Outermost regions";"Bigeye scad";"Selar crumenophthalmus";"";NA;"BIS";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Selar crumenophthalmus"
"Outermost regions";"Amber jacks";"Seriola riviolana";"";NA;"CGX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Seriola riviolana"
"Outermost regions";"White-edge lyretail";"Variola albimarginata";"";NA;"VRA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Variola albimarginata"
"Other regions";"Thorny skate";"Amblyraja radiata";"NAFO";NA;"RJR";"";"3LNOPs";"21_3_L,21_3_N,21_3_0,21_3_P_S";"";"";"21_3_L,21_3_N,21_3_0,21_3_P_S";"Amblyraja radiata"
"Other regions";"Deep water catsharks";"Apristurus spp.";"NAFO";NA;"API";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Apristurus spp."
"Other regions";"Alfonsinos";"Beryx spp.";"NAFO";NA;"ALF";"";"6G";"21_6_G";"";"";"21_6_G";"Beryx spp."
"Other regions";"Roundnose Grenadier";"Coryphaenoides rupestris";"NAFO";NA;"RNG";"No TAC";"SA1-3";"21_1,_21_2,21_3";"";"";"21_1,_21_2,21_3";"Coryphaenoides rupestris"
"Other regions";"Gulper shark";"Centrophorus spp.";"NAFO";NA;"CWO";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Centrophorus spp."
"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"NAFO";NA;"CYO";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Centroscymnus coelolepis"
"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"NAFO";NA;"CYP";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Centroscymnus crepidater"
"Other regions";"Black dogfish";"Centroscyllium fabricii";"NAFO";NA;"CFB";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Centroscyllium fabricii"
"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"NAFO";NA;"HXC";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Chlamydoselachus anguineus"
"Other regions";"Kitefin shark";"Dalatias licha";"NAFO";NA;"SCK";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Dalatias licha"
"Other regions";"Birdbeak dogfish";"Deania calcea";"NAFO";NA;"DCA";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Deania calcea"
"Other regions";"Great lanternshark";"Etmopterus princeps";"NAFO";NA;"ETR";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Etmopterus princeps"
"Other regions";"Velvet belly";"Etmopterus spinax";"NAFO";NA;"ETX";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Etmopterus spinax"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3M.";"3M";"21_3_M";"";"";"21_3_M";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21_3_N,21_3_O";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"no TAC";"3Ps";"21_3_P_S";"";"";"21_3_P_S";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N1GL14";"SA1";"21_1";"";"";"21_1";"Gadus morhua"
"Other regions";"Mouse catshark";"Galeus murinus";"NAFO";NA;"GAM";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Galeus murinus"
"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21_3_N,21_3_O";"Glyptocephalus cynoglossus"
"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3L.";"2J3KL";"21_2_J,21_3_K,21_3_L";"";"";"21_2_J,21_3_K,21_3_L";"Glyptocephalus cynoglossus"
"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"NAFO";NA;"SBL";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Hexanchus griseus"
"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21_3_L,21_3_N,21_3_O";"Hippoglossoides platessoides"
"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3M.";"3M";"21_3_M";"";"";"21_3_M";"Hippoglossoides platessoides"
"Other regions";"Shortfin squid";"Illex illecebrosus";"NAFO";NA;"SQI";"N34.";"SA3-4";"21_3,21_4";"";"";"21_3,21_4";"Illex illecebrosus"
"Other regions";"Yellowtail flounder";"Limanda ferruginea";"NAFO";NA;"YEL";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21_3_L,21_3_N,21_3_O";"Limanda ferruginea"
"Other regions";"Roughhead grenadier";"Macrourus berglax";"NAFO";NA;"RHG";"N1GRN.";"SA1-3";"21_1,21_2,21_3";"";"";"21_1,21_2,21_3";"Macrourus berglax"
"Other regions";"Capelin";"Mallotus villosus";"NAFO";NA;"CAP";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21_3_N,21_3_O";"Mallotus villosus"
"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"NAFO";NA;"OXN";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Oxynotus paradoxus"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N1GRM.";"SA1";"21_1";"";"";"21_1";"Pandalus borealis"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21_3_L,21_3_N,21_3_O";"Pandalus borealis"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"*N3M.";"3M";"21_3_M";"";"";"21_3_M";"Pandalus borealis"
"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N3LMNO";"3KLMNO";"21_3_K,21_3_L,21_3_M,21_3_N,21_3_O";"";"";"21_3_K,21_3_L,21_3_M,21_3_N,21_3_O";"Reinhardtius hippoglossoides"
"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N1GRN.";"SA1";"21_1";"";"";"21_1";"Reinhardtius hippoglossoides"
"Other regions";"Salmon";"Salmo salar";"NAFO";NA;"SAL";"No TAC";"NAFO S1 + 1CES Sub- area 14, NEAFC, NASCO";"21_1,27_14";"";"";"21_1,27_14";"Salmo salar"
"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"NAFO";NA;"SYR";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Scymnodon ringenes"
"Other regions";"Beaked redfish";"Sebastes mentella";"NAFO";NA;"REB";"No TAC";"SA1";"21_1";"";"";"21_1";"Sebastes mentella"
"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3LN.";"3LN";"21_3_L,21_3_N";"";"";"21_3_L,21_3_N";"Sebastes spp"
"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3M.";"3M";"21_3_M";"";"";"21_3_M";"Sebastes spp"
"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3O.";"3O";"21_3_O";"";"";"21_3_O";"Sebastes spp"
"Other regions";"Greenland shark";"Somniosus microcephalus";"NAFO";NA;"GSK";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"21_1,21_2,21_3,21_4,21_5,12_6";"Somniosus microcephalus"
"Other regions";"White hake";"Urophycis tenuis";"NAFO";NA;"HKW";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21_3_N,21_3_O";"Urophycis tenuis"
"Other regions";"Black scabbardfish";"Aphanopus carbo";"CECAF";NA;"BSF";"C3412-";"All areas";"34";"";"";"34";"Aphanopus carbo"
"Other regions";"Intermediate scabbardfish";"Aphanopus intermedius";"CECAF";NA;"APH";"";"All areas";"34";"";"";"34";"Aphanopus intermedius"
"Other regions";"Deep water catsharks";"Apristurus spp.";"CECAF";NA;"API";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Apristurus spp."
"Other regions";"Striped red shrimp";"Aristeus varidens";"CECAF";NA;"ARV";"";"All areas";"34";"";"";"34";"Aristeus varidens"
"Other regions";"Grunt";"Brachydeuterus spp";"CECAF";NA;"HWX";"No TAC";"All areas";"34";"";"";"34";"Brachydeuterus spp"
"Other regions";"Atlantic pomfret";"Brama brama";"CECAF";NA;"POA";"";"All areas";"34";"";"";"34";"Brama brama"
"Other regions";"Jack";"Caranx spp";"CECAF";NA;"TRE";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"Caranx spp"
"Other regions";"Gulper shark";"Centrophorus spp.";"CECAF";NA;"CWO";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Centrophorus spp."
"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"CECAF";NA;"CYO";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Centroscymnus coelolepis"
"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"CECAF";NA;"CYP";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Centroscymnus crepidater"
"Other regions";"Black dogfish";"Centroscyllium fabricii";"CECAF";NA;"CFB";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Centroscyllium fabricii"
"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"CECAF";NA;"HXC";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Chlamydoselachus anguineus"
"Other regions";"Tongue sole";"Cynoglossus spp";"CECAF";NA;"YOX";"No TAC";"All areas";"34";"";"";"34";"Cynoglossus spp"
"Other regions";"Kitefin shark";"Dalatias licha";"CECAF";NA;"SCK";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Dalatias licha"
"Other regions";"Birdbeak dogfish";"Deania calcea";"CECAF";NA;"DCA";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Deania calcea"
"Other regions";"Scad";"Decapterus spp";"CECAF";NA;"SDX";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"Decapterus spp"
"Other regions";"Large-eye dentex";"Dentex macrophthalmus";"CECAF";NA;"DEL";"No TAC";"All areas";"34";"";"";"34";"Dentex macrophthalmus"
"Other regions";"Anchovy";"Engraulis encrasicolus";"CECAF";NA;"ANE";"No TAC";"All areas";"34";"";"";"34";"Engraulis encrasicolus"
"Other regions";"White grouper";"Epinephelus aeneus";"CECAF";NA;"GPW";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"Epinephelus aeneus"
"Other regions";"Bonga shad";"Ethmalosa fimbriata";"CECAF";NA;"BOA";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"Ethmalosa fimbriata"
"Other regions";"Great lanternshark";"Etmopterus princeps";"CECAF";NA;"ETR";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Etmopterus princeps"
"Other regions";"Velvet belly";"Etmopterus spinax";"CECAF";NA;"ETX";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Etmopterus spinax"
"Other regions";"Southern pink shrimp";"Farfantepenaeus notialis";"CECAF";NA;"SOP";"No TAC";"All areas";"34";"";"";"34";"Farfantepenaeus notialis"
"Other regions";"Lesser African threadfin";"Galeoides decadactylus";"CECAF";NA;"GAL";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"Galeoides decadactylus"
"Other regions";"Mouse catshark";"Galeus murinus";"CECAF";NA;"GAM";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Galeus murinus"
"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"CECAF";NA;"SBL";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Hexanchus griseus"
"Other regions";"Common squid";"Loligo vulgaris";"CECAF";NA;"SQR";"No TAC";"All areas";"34";"";"";"34";"Loligo vulgaris"
"Other regions";"Benguela hake";"Merluccius polli";"CECAF";NA;"HKB";"No TAC";"All areas";"34";"";"";"34";"Merluccius polli"
"Other regions";"Senegalese hake";"Merluccius senegalensis";"CECAF";NA;"HKM";"No TAC";"All areas";"34";"";"";"34";"Merluccius senegalensis"
"Other regions";"Common octopus";"Octopus vulgaris";"CECAF";NA;"OCC";"No TAC";"All areas";"34";"";"";"34";"Octopus vulgaris"
"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"CECAF";NA;"OXN";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Oxynotus paradoxus"
"Other regions";"axillary sea bream";"Pagellus acarne";"CECAF";NA;"SBA";"No TAC";"34.1.1";"34_1_1";"";"";"34_1_1";"Pagellus acarne"
"Other regions";"Red pandora";"Pagellus bellottii";"CECAF";NA;"PAR";"No TAC";"All areas";"34";"";"";"34";"Pagellus bellottii"
"Other regions";"Blue spotted sea bream";"Pagrus caeruleostictus";"CECAF";NA;"BSC";"No TAC";"All areas";"34";"";"";"34";"Pagrus caeruleostictus"
"Other regions";"Deepwater rose shrimp";"Parapenaeus longirostris";"CECAF";NA;"DPS";"No TAC";"All areas";"34";"";"";"34";"Parapenaeus longirostris"
"Other regions";"Grunt";"Pomadasys spp";"CECAF";NA;"BGX";"No TAC";"All areas";"34";"";"";"34";"Pomadasys spp"
"Other regions";"West African croakers";"Pseudotolithus spp";"CECAF";NA;"CKW";"No TAC";"34.1.1";"34_1_1";"";"";"34_1_1";"Pseudotolithus spp"
"Other regions";"Sardine";"Sardina pilchardus";"CECAF";NA;"PIL";"No TAC";"34.1.1, 34.1.3";"34_1_1,34_1_3";"";"";"34_1_1,34_1_3";"Sardina pilchardus"
"Other regions";"Round sardinella";"Sardinella aurita";"CECAF";NA;"SAA";"No TAC";"All areas";"34";"";"";"34";"Sardinella aurita"
"Other regions";"Short-body sardinella";"Sardinella maderensis";"CECAF";NA;"SAE";"No TAC";"All areas";"34";"";"";"34";"Sardinella maderensis"
"Other regions";"Chub mackerel";"Scomber colias";"CECAF";NA;"VMA";"No TAC";"All areas";"34";"";"";"34";"Scomber colias"
"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"CECAF";NA;"SYR";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34_1_1,34_1_2,34_2";"Scymnodon ringenes"
"Other regions";"Cuttlefish";"Sepia hierredda";"CECAF";NA;"CVT";"No TAC";"All areas";"34";"";"";"34";"Sepia hierredda"
"Other regions";"Common cuttlefish";"Sepia officinalis";"CECAF";NA;"CTC";"No TAC";"All areas";"34";"";"";"34";"Sepia officinalis"
"Other regions";"Sea bream";"Sparus spp";"CECAF";NA;"SBX";"No TAC";"34.1.1";"34_1_1";"";"";"34_1_1";"Sparus spp"
"Other regions";"Horse mackerel";"Trachurus spp.";"CECAF";NA;"JAX";"No TAC";"All areas";"34";"";"";"34";"Trachurus spp."
"Other regions";"Jack mackerel";"Trachurus murphyi";"SPRFMO";NA;"CJM";"SPRFMO";"All areas";"81.870000000000005";"";"";"81.870000000000005";"Trachurus murphyi"
"Other regions";"Wahoo";"Acanthocybium solandri";"ICCAT";NA;"WAH";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Acanthocybium solandri"
"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"ICCAT";NA;"BTH";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Alopias superciliosus"
"Other regions";"Common thresher shark";"Alopias vulpinus";"ICCAT";NA;"ALV";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Alopias vulpinus"
"Other regions";"Bullet tuna";"Auxis rochei";"ICCAT";NA;"BLT";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Auxis rochei"
"Other regions";"Frigate tuna";"Auxis thazard";"ICCAT";NA;"FRZ";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Auxis thazard"
"Other regions";"Silky shark";"Carcharhinus falciformis";"ICCAT";NA;"FAL";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"ICCAT";NA;"OCS";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Carcharhinus longimanus"
