"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"EST";"EST031017148";NA;"CEN";20040501;20180502;"4M000103";"PMA-179";"PMA-179";"EEKHN";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.92";"8.56";"3.33";0;0;"18.39";"0";1;"31/12/1993";"MFL";"";"";"";"01/01/1993"
"EST";"EST031017148";NA;"MOD";20180503;20220914;"PMA-179";"PMA-179";"PMA-179";"EEKHN";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.92";"8.56";"3.33";0;0;"18.39";"0";1;"31/12/1993";"MFL";"";"";"PA";"01/01/1993"
"EST";"EST031017148";NA;"RET";20220915;20220915;"PMA-179";"PMA-179";"PMA-179";"EEKHN";"";"N";"N";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.92";"8.56";"3.33";0;0;"18.39";"0";1;"31/12/1993";"MFL";"";"";"PA";"01/01/1993"
"EST";"EST031017412";NA;"CEN";20040501;20120129;"4M000187";"PMA-262";"PMA-262";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"FPO";"";"";NA;NA;"11.2";"10.75";"7.34";0;0;"58.84";"0";2;"31/12/1990";"MFL";"";"";"";"01/01/1990"
"EST";"EST031017412";NA;"MOD";20120130;20130611;"4M000187";"PMA-262";"PMA-262";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"FPO";"";"";NA;NA;"11.2";"10.75";"7.34";0;0;"58.84";"0";2;"31/12/1990";"MFL";"";"";"PA";"01/01/1990"
"EST";"EST031017412";NA;"MOD";20130612;21001231;"PMA-262";"PMA-262";"PMA-262";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"FPO";"";"";NA;NA;"11";"10.56";"6.28";0;0;"58.84";"0";2;"31/12/1990";"MFL";"";"";"PA";"01/01/1990"
"EST";"EST031017682";NA;"CEN";20040501;21001231;"4M000188";"PMA-263";"PMA-263";"EEVOI";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"LLS";"BTF";"";NA;NA;"5";"4.8";"0.79";0;0;"16.92";"0";3;"31/12/1997";"MFL";"";"";"";"01/01/1997"
"EST";"EST031017683";NA;"CEN";20040501;20170301;"4M000029";"PMA-105";"PMA-105";"EELIU";"";"N";"Y";"N";"N";"N";NA;"WO";"LLS";"GNS";"FPO";"";NA;NA;"10";"9.6";"5.17";0;0;"14.71";"0";1;"31/12/1986";"MFL";"";"";"";"01/01/1986"
"EST";"EST031017683";NA;"MOD";20170302;21001231;"PMA-105";"PMA-105";"PMA-105";"EELIU";"";"N";"Y";"N";"N";"N";NA;"WO";"LLS";"GNS";"FPO";"";NA;NA;"10";"9.6";"5.17";0;0;"14.71";"0";1;"31/12/1986";"MFL";"";"";"PA";"01/01/1986"
"EST";"EST031017684";NA;"CEN";20040501;20091214;"4M000318";"PMA-385";"PMA-385";"EEPRN";"";"N";"Y";"N";"N";"N";NA;"GO";"OFG";"LLS";"GNS";"";NA;NA;"5.5";"5.28";"1.05";0;0;"29.42";"0";3;"31/12/1996";"MFL";"";"";"";"01/01/1996"
