"TAXOCODE";"X3A_CODE";"Scientific_name";"AphiaID";"Match.type";"ScientificName";"AphiaID_accepted";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Subgenus";"Species";"Subspecies";"WoRMSname";"English_name";"ISSCAAP"
"3161600314";"EGN";"Solen guineensis";"225294";"exact";"Solen guineensis";"225413";"Animalia";"Mollusca";"Bivalvia";"[unassigned] Euheterodonta";"Solenidae";"Solen";"";"guineensis";NA;"Solen guineensis";"Guinea razor shell";56
"2291516402";"RIJ";"Arctides guineensis";"382908";"exact";"Arctides guineensis";"382908";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Scyllaridae";"Arctides";"";"guineensis";NA;"Arctides guineensis";"Small spanish lobster";43
"1705905518";"TLG";"Tilapia guineensis";"367733";"exact";"Tilapia guineensis";"367733";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";"Tilapia";"";"guineensis";NA;"Tilapia guineensis";"Guinean tilapia";12
"1400220601";"LPG";"Leptocypris guineensis";"1013702";"exact";NA;"1013702";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"guineensis";NA;"";"";11
"1701200110";"QCI";"Apogon gularis";"273017";"exact";"Apogon gularis";"712660";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Apogonidae";"Apogon";"";"gularis";NA;"Apogon gularis";"";33
"1410805404";"BMG";"Mystus gulio";"281616";"exact";"Mystus gulio";"281616";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Bagridae";"Mystus";"";"gulio";NA;"Mystus gulio";"Long whiskers catfish";13
"1771800101";"KUL";"Kurtus gulliveri";"281236";"exact";"Kurtus gulliveri";"281236";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Kurtidae";"Kurtus";"";"gulliveri";NA;"Kurtus gulliveri";"Nurseryfish";13
"2294700201";"LLQ";"Palinurellus gundlachi";"382887";"exact";"Palinurellus gundlachi";"382887";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palinuridae";"Palinurellus";"";"gundlachi";NA;"Palinurellus gundlachi";"Caribbean furry lobster";43
"1709441701";"ANI";"Champsocephalus gunnari";"234797";"exact";"Champsocephalus gunnari";"234797";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Channichthyidae";"Champsocephalus";"";"gunnari";NA;"Champsocephalus gunnari";"Mackerel icefish";34
"1711101901";"FGN";"Pholis gunnellus";"126996";"exact";"Pholis gunnellus";"126996";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Pholidae";"Pholis";"";"gunnellus";NA;"Pholis gunnellus";"Rock gunnel";33
"1400502001";"LEG";"Lepidocephalichthys guntea";"281291";"exact";"Lepidocephalichthys guntea";"281291";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cobitidae";"Lepidocephalichthys";"";"guntea";NA;"Lepidocephalichthys guntea";"Guntea loach";11
"3210906401";"TVG";"Thaumeledone gunteri";"342262";"exact";"Thaumeledone gunteri";"342262";"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Octopodidae";"Thaumeledone";"";"gunteri";NA;"Thaumeledone gunteri";"";57
"1830805401";"YAG";"Syacium gunteri";"275839";"exact";"Syacium gunteri";"275839";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Paralichthyidae";"Syacium";"";"gunteri";NA;"Syacium gunteri";"Shoal flounder";31
"1709244004";"GHP";"Patagonotothen guntheri";"234738";"exact";"Patagonotothen guntheri";"234738";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nototheniidae";"Patagonotothen";"";"guntheri";NA;"Patagonotothen guntheri";"Yellowfin notothen";34
"1830207301";"OIG";"Colistium guntheri";"280358";"exact";"Colistium guntheri";"280358";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Pleuronectidae";"Colistium";"";"guntheri";NA;"Colistium guntheri";"";31
"1780207001";"GUG";"Eutrigla gurnardus";"150637";"exact";"Eutrigla gurnardus";"150637";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Triglidae";"Eutrigla";"";"gurnardus";NA;"Eutrigla gurnardus";"Grey gurnard";34
"1783600501";"PWC";"Procottus gurwici";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"1732105002";"FFP";"Eviota guttata";"219452";"exact";"Eviota guttata";"219452";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Gobiidae";"Eviota";"";"guttata";NA;"Eviota guttata";"";33
"1780100905";"SGZ";"Scorpaena guttata";"274713";"exact";"Scorpaena guttata";"274713";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Scorpaenidae";"Scorpaena";"";"guttata";NA;"Scorpaena guttata";"California scorpionfish";34
"1100500314";"RDU";"Dasyatis guttata";"271434";"exact";"Dasyatis guttata";"271434";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Dasyatidae";"Dasyatis";"";"guttata";NA;"Dasyatis guttata";"Longnose stingray";38
"1381100101";"CGT";"Copeina guttata";"1020121";"exact";NA;"1020121";"Animalia";"Chordata";"Actinopterygii";"Characiformes";NA;NA;"";"guttata";NA;"";"Redspotted tetra";13
"1410801515";"BZG";"Hemibagrus guttatus";"1021012";"exact";NA;"1021012";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Bagridae";"Hemibagrus";"";"guttatus";NA;"";"";13
"1721335207";"UCY";"Uranoscopus guttatus";"274039";"exact";"Uranoscopus guttatus";"274039";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Uranoscopidae";"Uranoscopus";"";"guttatus";NA;"Uranoscopus guttatus";"";34
"2290100120";"NLG";"Panulirus guttatus";"382896";"exact";"Panulirus guttatus";"382896";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palinuridae";"Panulirus";"";"guttatus";NA;"Panulirus guttatus";"Spotted spiny lobster";43
"2311000402";"OZG";"Ozius guttatus";"209154";"exact";"Ozius guttatus";"209154";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Oziidae";"Ozius";"";"guttatus";NA;"Ozius guttatus";"Spottedbelly rock crab";42
"1740700109";"SGU";"Siganus guttatus";"273913";"exact";"Siganus guttatus";"273913";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Siganidae";"Siganus";"";"guttatus";NA;"Siganus guttatus";"Goldlined spinefoot";33
"1750101504";"GUT";"Scomberomorus guttatus";"219716";"exact";"Scomberomorus guttatus";"219716";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Scombridae";"Scomberomorus";"";"guttatus";NA;"Scomberomorus guttatus";"Indo-Pacific king mackerel";36
"1410801702";"PGG";"Parauchenoglanis guttatus";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Dotted catfish";13
"1708100101";"NGG";"Notograptus guttatus";"281783";"exact";"Notograptus guttatus";"281783";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Plesiopidae";"Notograptus";"";"guttatus";NA;"Notograptus guttatus";"";33
"1703202729";"LJS";"Lutjanus guttatus";"276539";"exact";"Lutjanus guttatus";"276539";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Lutjanidae";"Lutjanus";"";"guttatus";NA;"Lutjanus guttatus";"Spotted rose snapper";33
"1520100102";"LAG";"Lampris guttatus";"126522";"exact";"Lampris guttatus";"126522";"Animalia";"Chordata";"Actinopterygii";"Lampriformes";"Lampridae";"Lampris";"";"guttatus";NA;"Lampris guttatus";"Opah";37
"1700204225";"EEU";"Epinephelus guttatus";"159352";"exact";"Epinephelus guttatus";"159352";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Epinephelus";"";"guttatus";NA;"Epinephelus guttatus";"Red hind";33
"1721300101";"UAG";"Astroscopus guttatus";"159251";"exact";"Astroscopus guttatus";"159251";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Uranoscopidae";"Astroscopus";"";"guttatus";NA;"Astroscopus guttatus";"Northern stargazer";34
"1900200701";"EFG";"Ephippion guttifer";"127413";"exact";"Ephippion guttifer";"127413";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Tetraodontidae";"Ephippion";"";"guttifer";NA;"Ephippion guttifer";"Prickly puffer";33
"1830205905";"HGL";"Pleuronichthys guttulatus";"293680";"exact";"Pleuronichthys guttulatus";"281128";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Pleuronectidae";"Pleuronichthys";"";"guttulatus";NA;"Pleuronichthys guttulatus";"Diamond turbot";31
"1510600504";"HPI";"Hippocampus guttulatus";"154776";"exact";"Hippocampus guttulatus";"154776";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Hippocampus";"";"guttulatus";NA;"Hippocampus guttulatus";"Long-snouted seahorse";33
"1705905538";"TJT";"Tilapia gutturosa";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";12
"3161000201";"YEG";"Mytella guyanensis";"533145";"exact";"Mytella guyanensis";"533145";"Animalia";"Mollusca";"Bivalvia";"Mytiloida";"Mytilidae";"Mytella";"";"guyanensis";NA;"Mytella guyanensis";"Guyana swamp mussel";54
"1380111701";"RXG";"Roeboexodon guyanensis";"1014322";"exact";NA;"1014322";"Animalia";"Chordata";"Actinopterygii";"Characiformes";"Characidae";NA;"";"guyanensis";NA;"";"";13
"1709509301";"MBG";"Ambassis gymnocephalus";"220044";"exact";"Ambassis gymnocephalus";"220044";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Ambassidae";"Ambassis";"";"gymnocephalus";NA;"Ambassis gymnocephalus";"Bald glassy";33
"1782100301";"TCG";"Coccotropsis gymnoderma";"209278";"exact";"Coccotropsis gymnoderma";"209278";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Tetrarogidae";"Coccotropsis";"";"gymnoderma";NA;"Coccotropsis gymnoderma";"";33
"1700010101";"GMY";"Gymnocaesio gymnoptera";"219998";"exact";"Gymnocaesio gymnoptera";"219998";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Caesionidae";"Gymnocaesio";"";"gymnoptera";NA;"Gymnocaesio gymnoptera";"Slender fusilier";33
"1830800907";"IYY";"Citharichthys gymnorhinus";"158793";"exact";"Citharichthys gymnorhinus";"158793";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Paralichthyidae";"Citharichthys";"";"gymnorhinus";NA;"Citharichthys gymnorhinus";"Anglefin whiff";31
"1702311409";"NGY";"Carangoides gymnostethus";"218392";"exact";"Carangoides gymnostethus";"218392";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Carangidae";"Carangoides";"";"gymnostethus";NA;"Carangoides gymnostethus";"Bludger";37
"1431502101";"OMF";"Muraenichthys gymnotus";"217573";"exact";"Muraenichthys gymnotus";"282715";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Ophichthidae";"Muraenichthys";"";"gymnotus";NA;"Muraenichthys gymnotus";"Indo-Pacific slender worm-eel";33
"1900100501";"OAR";"Caprichthys gymnura";"280028";"exact";"Caprichthys gymnura";"280028";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Aracanidae";"Caprichthys";"";"gymnura";NA;"Caprichthys gymnura";"Rigid boxfish";33
"1411011003";"ING";"Noturus gyrinus";"1022873";"exact";NA;"1022873";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Ictaluridae";"Noturus";"";"gyrinus";NA;"";"Tadpole madtom";13
"1781800401";"EYU";"Eurymen gyrinus";"254565";"exact";"Eurymen gyrinus";"254565";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Psychrolutidae";"Eurymen";"";"gyrinus";NA;"Eurymen gyrinus";"Smoothcheek sculpin";34
"2311100411";"QAI";"Portunus haanii";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";42
"2291504108";"YLJ";"Scyllarides haanii";"382913";"exact";"Scyllarides haanii";"382913";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Scyllaridae";"Scyllarides";"";"haanii";NA;"Scyllarides haanii";"Aesop slipper lobster";43
"1400201307";"BUH";"Barbus haasi";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";11
"1080800401";"CPY";"Proscyllium habereri";"282368";"exact";"Proscyllium habereri";"282368";"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Proscylliidae";"Proscyllium";"";"habereri";NA;"Proscyllium habereri";"Graceful catshark";38
"1120200201";"HCH";"Harriotta haeckeli";"105828";"exact";"Harriotta haeckeli";"105828";"Animalia";"Chordata";"Holocephali";"Chimaeriformes";"Rhinochimaeridae";"Harriotta";"";"haeckeli";NA;"Harriotta haeckeli";"Smallspine spookfish";38
"1080100308";"SYH";"Scyliorhinus haeckelii";"271372";"exact";"Scyliorhinus haeckelii";"271372";"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Scyliorhinidae";"Scyliorhinus";"";"haeckelii";NA;"Scyliorhinus haeckelii";"Freckled catshark";38
"3070200403";"HQM";"Thais haemastoma";"224350";"exact";"Thais haemastoma";"140417";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Thais";"";"haemastoma";NA;"Thais haemastoma";"Two-row rock shell";52
"1650101224";"SOY";"Liza haematocheilus";"713433";"exact";"Liza haematocheilus";"303814";"Animalia";"Chordata";"Actinopterygii";"Mugiliformes";"Mugilidae";"Liza";"";"haematocheilus";NA;"Liza haematocheilus";"So-iny (redlip) mullet";33
"1510602102";"DBY";"Corythoichthys haematopterus";"217991";"exact";"Corythoichthys haematopterus";"217991";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Corythoichthys";"";"haematopterus";NA;"Corythoichthys haematopterus";"Messmate pipefish";33
"1703922406";"RXS";"Rhabdosargus haffara";"218620";"exact";"Rhabdosargus haffara";"218620";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Sparidae";"Rhabdosargus";"";"haffara";NA;"Rhabdosargus haffara";"Haffara seabream";33
"1390100101";"RML";"Rhamphichthys hahni";"1015083";"exact";NA;"1015083";"Animalia";"Chordata";"Actinopterygii";NA;NA;NA;"";NA;NA;"";"";13
"1700204262";"EEI";"Epinephelus haifensis";"127035";"exact";"Epinephelus haifensis";"712594";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Epinephelus";"";"haifensis";NA;"Epinephelus haifensis";"Haifa grouper";33
"7872000210";"PRH";"Porphyra haitanensis";"374035";"exact";"Porphyra haitanensis";"626047";"Plantae";"Rhodophyta";"Bangiophyceae";"Bangiales";"Bangiaceae";"Porphyra";"";"haitanensis";NA;"Porphyra haitanensis";"";92
"1781303701";"MEH";"Mesocottus haitej";"1020672";"exact";NA;"1020672";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Cottidae";NA;"";NA;NA;"";"";13
"1900900101";"REJ";"Acreichthys hajam";"277765";"exact";"Acreichthys hajam";"277765";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Monacanthidae";"Acreichthys";"";"hajam";NA;"Acreichthys hajam";"";33
"1400202302";"TFZ";"Tribolodon hakonensis";"283042";"exact";"Tribolodon hakonensis";"283042";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Tribolodon";"";"hakonensis";NA;"Tribolodon hakonensis";"Big-scaled redfin";11
"1100100511";"RBH";"Rhinobatos halavi";"213643";"exact";"Rhinobatos halavi";"280874";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Rhinobatidae";"Rhinobatos";"";"halavi";NA;"Rhinobatos halavi";"Halavi ray";38
"1101300210";"RUH";"Urolophus halleri";"315896";"exact";"Urolophus halleri";"315896";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Urolophidae";"Urolophus";"";"halleri";NA;"Urolophus halleri";"Haller's round ray";38
"2282907216";"SKW";"Solenocera halli";"377667";"exact";"Solenocera halli";"377667";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Solenoceridae";"Solenocera";"";"halli";NA;"Solenocera halli";"Malayan mud shrimp";45
"1900901501";"XYH";"Oxymonacanthus halli";"220064";"exact";"Oxymonacanthus halli";"220064";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Monacanthidae";"Oxymonacanthus";"";"halli";NA;"Oxymonacanthus halli";"Red Sea longnose filefish";33
"5610200602";"MAH";"Macronectes halli";"212637";"exact";"Macronectes halli";"212637";"Animalia";"Chordata";"Aves";"Procellariiformes";"Procellariidae";"Macronectes";"";"halli";NA;"Macronectes halli";"Hall's giant petrel";NA
"1070400202";"ORK";"Hemiscyllium hallstromi";"281036";"exact";"Hemiscyllium hallstromi";"281036";"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Hemiscylliidae";"Hemiscyllium";"";"hallstromi";NA;"Hemiscyllium hallstromi";"Papuan epaulette shark";38
"1709446602";"TIC";"Chionodraco hamatus";"234795";"exact";"Chionodraco hamatus";"234795";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Channichthyidae";"Chionodraco";"";"hamatus";NA;"Chionodraco hamatus";"";34
"3210705501";"EKH";"Mesonychoteuthis hamiltoni";"325299";"exact";"Mesonychoteuthis hamiltoni";"325299";"Animalia";"Mollusca";"Cephalopoda";"Oegopsida";"Cranchiidae";"Mesonychoteuthis";"";"hamiltoni";NA;"Mesonychoteuthis hamiltoni";"Antarctic cranch squid";57
"1311300301";"SLH";"Scopelosaurus hamiltoni";"234731";"exact";"Scopelosaurus hamiltoni";"234731";"Animalia";"Chordata";"Actinopterygii";"Aulopiformes";"Notosudidae";"Scopelosaurus";"";"hamiltoni";NA;"Scopelosaurus hamiltoni";"";34
"1210605201";"EYH";"Thryssa hamiltonii";"275555";"exact";"Thryssa hamiltonii";"275555";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Engraulidae";"Thryssa";"";"hamiltonii";NA;"Thryssa hamiltonii";"Hamilton's thryssa";35
"1650104401";"MSJ";"Sicamugil hamiltonii";"992586";"exact";NA;"992586";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Mugilidae";NA;"";"hamiltonii";NA;"";"";33
"1100700807";"MYY";"Myliobatis hamlyni";"271488";"exact";"Myliobatis hamlyni";"271488";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Myliobatidae";"Myliobatis";"";"hamlyni";NA;"Myliobatis hamlyni";"Purple eagle ray";38
"1701102606";"BWH";"Priacanthus hamrur";"218360";"exact";"Priacanthus hamrur";"218360";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Priacanthidae";"Priacanthus";"";"hamrur";NA;"Priacanthus hamrur";"Moontail bullseye";33
"2281201817";"LHK";"Palaemon hancocki";"514451";"exact";"Palaemon hancocki";"514451";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palaemonidae";"Palaemon";"";"hancocki";NA;"Palaemon hancocki";"Tropical river prawn";45
"2281202353";"BKO";"Macrobrachium hancocki";"587248";"exact";"Macrobrachium hancocki";"587248";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palaemonidae";"Macrobrachium";"";"hancocki";NA;"Macrobrachium hancocki";"Hancock's river prawn";41
"1410300301";"LYH";"Amblydoras hancockii";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Blue-eye catfish";13
"1400225501";"OUH";"Oreoleuciscus handlirschi";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";11
"1701300101";"AKH";"Acropoma hanedai";"278050";"exact";"Acropoma hanedai";"278050";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Acropomatidae";"Acropoma";"";"hanedai";NA;"Acropoma hanedai";"";34
"3070400604";"RQH";"Trochus hanleyanus";"573090";"exact";"Trochus hanleyanus";"216348";"Animalia";"Mollusca";"Gastropoda";"";"Trochidae";"Trochus";"";"hanleyanus";NA;"Trochus hanleyanus";"Lined top";52
"3161500209";"DXH";"Donax hanleyanus";"494710";"exact";"Donax hanleyanus";"494710";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Donacidae";"Donax";"";"hanleyanus";NA;"Donax hanleyanus";"La Plata donax";56
"3030300101";"NYN";"Hanleya hanleyi";"140082";"exact";"Hanleya hanleyi";"140082";"Animalia";"Mollusca";"Polyplacophora";"Lepidopleurida";"Hanleyidae";"Hanleya";"";"hanleyi";NA;"Hanleya hanleyi";"Eastern hanleya";58
"2260100517";"UFH";"Euphausia hanseni";"110685";"exact";"Euphausia hanseni";"110685";"Animalia";"Arthropoda";"Malacostraca";"Euphausiacea";"Euphausiidae";"Euphausia";"";"hanseni";NA;"Euphausia hanseni";"";46
"1709252901";"TRH";"Pagothenia hansoni";"313392";"exact";"Pagothenia hansoni";"234772";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nototheniidae";"Pagothenia";"";"hansoni";NA;"Pagothenia hansoni";"Striped rockcod";33
"1771301801";"LLD";"Lepidoblennius haplodactylus";"281288";"exact";"Lepidoblennius haplodactylus";"281288";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Tripterygiidae";"Lepidoblennius";"";"haplodactylus";NA;"Lepidoblennius haplodactylus";"Eastern jumping blenny";33
"1411300901";"HRH";"Hara hara";"1026875";"exact";NA;"1026875";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";NA;NA;"";NA;NA;"";"";13
"1703817206";"LTK";"Lethrinus harak";"212063";"exact";"Lethrinus harak";"212063";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Lethrinidae";"Lethrinus";"";"harak";NA;"Lethrinus harak";"Thumbprint emperor";33
"2280101907";"NAW";"Parapenaeopsis hardwickii";"210407";"exact";"Parapenaeopsis hardwickii";"210407";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Penaeidae";"Parapenaeopsis";"";"hardwickii";NA;"Parapenaeopsis hardwickii";"Spear shrimp";45
"2311000801";"MPW";"Myomenippe hardwickii";"440495";"exact";"Myomenippe hardwickii";"440495";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Menippidae";"Myomenippe";"";"hardwickii";NA;"Myomenippe hardwickii";"Mangrove stone crab";42
"1110200801";"NTH";"Temera hardwickii";"282938";"exact";"Temera hardwickii";"282938";"Animalia";"Chordata";"Elasmobranchii";"Torpediniformes";"Narkidae";"Temera";"";"hardwickii";NA;"Temera hardwickii";"";38
"1210500105";"HER";"Clupea harengus";"126417";"exact";"Clupea harengus";"126417";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Clupeidae";"Clupea";"";"harengus";NA;"Clupea harengus";"Atlantic herring";35
