"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year";"NA";"NA"
"LTU";"FIN000021431";NA;"IMP";NA;NA;"LT-2743";"KL LT-2743";"LT-2743";"LTKLJ";"Klaipeda";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";NA;NA;NA;NA;"7.77";"0.00";"2.83";"0.00";"0.00";"125.00";"0.00";3;"2000-12-31";"MFL";"FIN";"";"";"1999-12-31"
"LTU";"FIN000021431";NA;"RET";NA;NA;"LT-2743";"KL LT-2743";"LT-2743";"LTKLJ";"Klaipeda";"";"N";"N";"N";"N";"";"N";NA;"FX";"GNS";"LLS";NA;NA;NA;NA;"7.77";"0.00";"2.83";"0.00";"0.00";"125.00";"0.00";3;"2000-12-31";"MFL";"";"";"PA";"1999-12-31"
"LTU";"FIN000101175";6726280;"IMP";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"FIN";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
"LTU";"FIN000101175";6726280;"MOD";NA;NA;"897";"KL 897";"RAMUS";"LTKLJ";"Klaipeda";"LYAX";"Y";"Y";"Y";"Y";"";"Y";277543000;"FX";"OTM";"OTB";NA;NA;NA;NA;"33.60";"30.00";"233.00";"0.00";"0.00";"736.00";"268.00";2;"1967-01-01";"MFL";"";"";"PA";"1966-12-31"
