AreaCode	FishingActivityCategoryEuropeanLvl6Code
21.1	PTM_DEF_130-219_0_0
21.1	PTM_DEF_90-99_0_0
21.1	PTM_LPF_>0_0_0
21.1	PTM_SPF_>=220_0_0
21.1	PTM_SPF_100-129_0_0
21.1	PTM_SPF_130-219_0_0
21.1	PTM_SPF_40-59_0_0
21.1	PTM_SPF_60-89_0_0
21.1	PTM_SPF_90-99_0_0
21.1	SB_FIF_>0_0_0
21.1	SDN_DEF_>=220_0_0
21.1	SDN_DEF_100-129_0_0
21.1	SDN_DEF_130-219_0_0
21.1	SDN_DEF_90-99_0_0
21.1	SPR_DEF_>=220_0_0
21.1	SPR_DEF_100-129_0_0
21.1	SPR_DEF_130-219_0_0
21.1	SPR_DEF_90-99_0_0
21.1	SSC_DEF_>=220_0_0
21.1	SSC_DEF_100-129_0_0
21.1	SSC_DEF_130-219_0_0
21.1	SSC_DEF_90-99_0_0
21.1.A	DRB_MOL_>=0_0_0
21.1.A	FPN_LPF_>0_0_0
21.1.A	FPO_CRU_>0_0_0
21.1.A	FPO_FIF_>0_0_0
21.1.A	FPO_MOL_>0_0_0
21.1.A	FYK_CAT_>0_0_0
21.1.A	FYK_DEF_>0_0_0
21.1.A	GND_DEF_>=220_0_0
21.1.A	GND_DEF_100-119_0_0
21.1.A	GND_DEF_120-219_0_0
21.1.A	GND_DEF_90-99_0_0
21.1.A	GND_SPF_>=220_0_0
21.1.A	GND_SPF_100-119_0_0
21.1.A	GND_SPF_10-30_0_0
21.1.A	GND_SPF_120-219_0_0
21.1.A	GND_SPF_50-70_0_0
21.1.A	GND_SPF_90-99_0_0
21.1.A	GNS_CRU_>0_0_0
21.1.A	GNS_DEF_>=220_0_0
21.1.A	GNS_DEF_100-119_0_0
21.1.A	GNS_DEF_120-219_0_0
21.1.A	GNS_DEF_90-99_0_0
21.1.A	GNS_DWS_>=220_0_0
21.1.A	GNS_DWS_120-219_0_0
21.1.A	GNS_SPF_>=220_0_0
21.1.A	GNS_SPF_100-119_0_0
21.1.A	GNS_SPF_10-30_0_0
21.1.A	GNS_SPF_120-219_0_0
21.1.A	GNS_SPF_50-70_0_0
21.1.A	GNS_SPF_90-99_0_0
21.1.A	GTR_DEF_>=220_0_0
21.1.A	GTR_DEF_100-119_0_0
21.1.A	GTR_DEF_120-219_0_0
21.1.A	GTR_DEF_90-99_0_0
21.1.A	HMD_MOL_>=0_0_0
21.1.A	LHP_CEP_0_0_0
21.1.A	LHP_FIF_0_0_0
21.1.A	LLD_DEF_0_0_0
21.1.A	LLD_DWS_0_0_0
21.1.A	LLD_LPF_0_0_0
21.1.A	LLS_DEF_0_0_0
21.1.A	LLS_DWS_0_0_0
21.1.A	LTL_LPF_0_0_0
21.1.A	OTB_CRU_>=220_0_0
21.1.A	OTB_CRU_100-129_0_0
21.1.A	OTB_CRU_130-219_0_0
21.1.A	OTB_CRU_40-59_0_0
21.1.A	OTB_CRU_60-89_0_0
21.1.A	OTB_CRU_90-99_0_0
21.1.A	OTB_DEF_>=220_0_0
21.1.A	OTB_DEF_100-129_0_0
21.1.A	OTB_DEF_130-219_0_0
21.1.A	OTB_DEF_90-99_0_0
21.1.A	OTB_DWS_>=220_0_0
21.1.A	OTB_DWS_100-129_0_0
21.1.A	OTB_DWS_130-219_0_0
21.1.A	OTB_DWS_90-99_0_0
21.1.A	OTB_MCD_>=220_0_0
21.1.A	OTB_MCD_100-129_0_0
21.1.A	OTB_MCD_130-219_0_0
21.1.A	OTB_MCD_40-59_0_0
21.1.A	OTB_MCD_60-89_0_0
21.1.A	OTB_MCD_90-99_0_0
21.1.A	OTB_MCF_>=220_0_0
21.1.A	OTB_MCF_100-129_0_0
21.1.A	OTB_MCF_130-219_0_0
21.1.A	OTB_MCF_60-89_0_0
21.1.A	OTB_MCF_90-99_0_0
21.1.A	OTB_MDD_>=220_0_0
21.1.A	OTB_MDD_100-129_0_0
21.1.A	OTB_MDD_130-219_0_0
21.1.A	OTB_MDD_90-99_0_0
21.1.A	OTB_MOL_>=220_0_0
21.1.A	OTB_MOL_100-129_0_0
21.1.A	OTB_MOL_130-219_0_0
21.1.A	OTB_MOL_60-89_0_0
21.1.A	OTB_MOL_90-99_0_0
21.1.A	OTB_MPD_>=220_0_0
21.1.A	OTB_MPD_100-129_0_0
21.1.A	OTB_MPD_130-219_0_0
21.1.A	OTB_MPD_90-99_0_0
21.1.A	OTB_SPF_>=220_0_0
21.1.A	OTB_SPF_100-129_0_0
21.1.A	OTB_SPF_130-219_0_0
21.1.A	OTB_SPF_40-59_0_0
21.1.A	OTB_SPF_60-89_0_0
21.1.A	OTB_SPF_90-99_0_0
21.1.A	OTM_DEF_>=220_0_0
21.1.A	OTM_DEF_100-129_0_0
21.1.A	OTM_DEF_130-219_0_0
21.1.A	OTM_DEF_90-99_0_0
21.1.A	OTM_SPF_>=220_0_0
21.1.A	OTM_SPF_100-129_0_0
21.1.A	OTM_SPF_130-219_0_0
21.1.A	OTM_SPF_40-59_0_0
21.1.A	OTM_SPF_60-89_0_0
21.1.A	OTM_SPF_90-99_0_0
21.1.A	OTT_CRU_>=220_0_0
21.1.A	OTT_CRU_100-129_0_0
21.1.A	OTT_CRU_130-219_0_0
21.1.A	OTT_CRU_40-59_0_0
21.1.A	OTT_CRU_60-89_0_0
21.1.A	OTT_CRU_90-99_0_0
21.1.A	OTT_DEF_>=220_0_0
21.1.A	OTT_DEF_100-129_0_0
21.1.A	OTT_DEF_130-219_0_0
21.1.A	OTT_DEF_90-99_0_0
21.1.A	OTT_DWS_>=220_0_0
21.1.A	OTT_DWS_100-129_0_0
21.1.A	OTT_DWS_130-219_0_0
21.1.A	OTT_DWS_90-99_0_0
21.1.A	OTT_MCD_>=220_0_0
21.1.A	OTT_MCD_100-129_0_0
21.1.A	OTT_MCD_130-219_0_0
21.1.A	OTT_MCD_40-59_0_0
21.1.A	OTT_MCD_60-89_0_0
21.1.A	OTT_MCD_90-99_0_0
21.1.A	OTT_MOL_>=220_0_0
21.1.A	OTT_MOL_100-129_0_0
21.1.A	OTT_MOL_130-219_0_0
21.1.A	OTT_MOL_60-89_0_0
21.1.A	OTT_MOL_90-99_0_0
21.1.A	OTT_MPD_>=220_0_0
21.1.A	OTT_MPD_100-129_0_0
21.1.A	OTT_MPD_130-219_0_0
21.1.A	OTT_MPD_90-99_0_0
21.1.A	PS_LPF_>0_0_0
21.1.A	PS_SPF_>=220_0_0
21.1.A	PS_SPF_100-129_0_0
21.1.A	PS_SPF_130-219_0_0
21.1.A	PS_SPF_40-59_0_0
21.1.A	PS_SPF_60-89_0_0
21.1.A	PS_SPF_90-99_0_0
21.1.A	PTB_CRU_>=220_0_0
21.1.A	PTB_CRU_100-129_0_0
21.1.A	PTB_CRU_130-219_0_0
21.1.A	PTB_CRU_40-59_0_0
21.1.A	PTB_CRU_60-89_0_0
21.1.A	PTB_CRU_90-99_0_0
21.1.A	PTB_DEF_>=220_0_0
21.1.A	PTB_DEF_100-129_0_0
21.1.A	PTB_DEF_130-219_0_0
21.1.A	PTB_DEF_90-99_0_0
21.1.A	PTB_SPF_>=220_0_0
21.1.A	PTB_SPF_100-129_0_0
21.1.A	PTB_SPF_130-219_0_0
21.1.A	PTB_SPF_40-59_0_0
21.1.A	PTB_SPF_60-89_0_0
21.1.A	PTB_SPF_90-99_0_0
21.1.A	PTM_DEF_>=220_0_0
21.1.A	PTM_DEF_100-129_0_0
21.1.A	PTM_DEF_130-219_0_0
21.1.A	PTM_DEF_90-99_0_0
21.1.A	PTM_LPF_>0_0_0
21.1.A	PTM_SPF_>=220_0_0
21.1.A	PTM_SPF_100-129_0_0
21.1.A	PTM_SPF_130-219_0_0
21.1.A	PTM_SPF_40-59_0_0
21.1.A	PTM_SPF_60-89_0_0
21.1.A	PTM_SPF_90-99_0_0
21.1.A	SB_FIF_>0_0_0
21.1.A	SDN_DEF_>=220_0_0
21.1.A	SDN_DEF_100-129_0_0
21.1.A	SDN_DEF_130-219_0_0
21.1.A	SDN_DEF_90-99_0_0
21.1.A	SPR_DEF_>=220_0_0
21.1.A	SPR_DEF_100-129_0_0
21.1.A	SPR_DEF_130-219_0_0
21.1.A	SPR_DEF_90-99_0_0
21.1.A	SSC_DEF_>=220_0_0
21.1.A	SSC_DEF_100-129_0_0
21.1.A	SSC_DEF_130-219_0_0
21.1.A	SSC_DEF_90-99_0_0
21.1.B	DRB_MOL_>=0_0_0
21.1.B	FPN_LPF_>0_0_0
21.1.B	FPO_CRU_>0_0_0
21.1.B	FPO_FIF_>0_0_0
21.1.B	FPO_MOL_>0_0_0
21.1.B	FYK_CAT_>0_0_0
21.1.B	FYK_DEF_>0_0_0
21.1.B	GND_DEF_>=220_0_0
21.1.B	GND_DEF_100-119_0_0
21.1.B	GND_DEF_120-219_0_0
21.1.B	GND_DEF_90-99_0_0
21.1.B	GND_SPF_>=220_0_0
21.1.B	GND_SPF_100-119_0_0
21.1.B	GND_SPF_10-30_0_0
21.1.B	GND_SPF_120-219_0_0
21.1.B	GND_SPF_50-70_0_0
21.1.B	GND_SPF_90-99_0_0
21.1.B	GNS_CRU_>0_0_0
21.1.B	GNS_DEF_>=220_0_0
21.1.B	GNS_DEF_100-119_0_0
21.1.B	GNS_DEF_120-219_0_0
21.1.B	GNS_DEF_90-99_0_0
21.1.B	GNS_DWS_>=220_0_0
21.1.B	GNS_DWS_120-219_0_0
21.1.B	GNS_SPF_>=220_0_0
21.1.B	GNS_SPF_100-119_0_0
21.1.B	GNS_SPF_10-30_0_0
21.1.B	GNS_SPF_120-219_0_0
21.1.B	GNS_SPF_50-70_0_0
21.1.B	GNS_SPF_90-99_0_0
21.1.B	GTR_DEF_>=220_0_0
21.1.B	GTR_DEF_100-119_0_0
21.1.B	GTR_DEF_120-219_0_0
21.1.B	GTR_DEF_90-99_0_0
21.1.B	HMD_MOL_>=0_0_0
21.1.B	LHP_CEP_0_0_0
21.1.B	LHP_FIF_0_0_0
21.1.B	LLD_DEF_0_0_0
21.1.B	LLD_DWS_0_0_0
21.1.B	LLD_LPF_0_0_0
21.1.B	LLS_DEF_0_0_0
21.1.B	LLS_DWS_0_0_0
21.1.B	LTL_LPF_0_0_0
21.1.B	OTB_CRU_>=220_0_0
21.1.B	OTB_CRU_100-129_0_0
21.1.B	OTB_CRU_130-219_0_0
21.1.B	OTB_CRU_40-59_0_0
21.1.B	OTB_CRU_60-89_0_0
21.1.B	OTB_CRU_90-99_0_0
21.1.B	OTB_DEF_>=220_0_0
21.1.B	OTB_DEF_100-129_0_0
21.1.B	OTB_DEF_130-219_0_0
21.1.B	OTB_DEF_90-99_0_0
21.1.B	OTB_DWS_>=220_0_0
21.1.B	OTB_DWS_100-129_0_0
21.1.B	OTB_DWS_130-219_0_0
21.1.B	OTB_DWS_90-99_0_0
21.1.B	OTB_MCD_>=220_0_0
21.1.B	OTB_MCD_100-129_0_0
21.1.B	OTB_MCD_130-219_0_0
21.1.B	OTB_MCD_40-59_0_0
21.1.B	OTB_MCD_60-89_0_0
21.1.B	OTB_MCD_90-99_0_0
21.1.B	OTB_MCF_>=220_0_0
21.1.B	OTB_MCF_100-129_0_0
21.1.B	OTB_MCF_130-219_0_0
21.1.B	OTB_MCF_60-89_0_0
21.1.B	OTB_MCF_90-99_0_0
21.1.B	OTB_MDD_>=220_0_0
21.1.B	OTB_MDD_100-129_0_0
21.1.B	OTB_MDD_130-219_0_0
21.1.B	OTB_MDD_90-99_0_0
21.1.B	OTB_MOL_>=220_0_0
21.1.B	OTB_MOL_100-129_0_0
21.1.B	OTB_MOL_130-219_0_0
21.1.B	OTB_MOL_60-89_0_0
21.1.B	OTB_MOL_90-99_0_0
21.1.B	OTB_MPD_>=220_0_0
21.1.B	OTB_MPD_100-129_0_0
21.1.B	OTB_MPD_130-219_0_0
21.1.B	OTB_MPD_90-99_0_0
21.1.B	OTB_SPF_>=220_0_0
21.1.B	OTB_SPF_100-129_0_0
21.1.B	OTB_SPF_130-219_0_0
21.1.B	OTB_SPF_40-59_0_0
21.1.B	OTB_SPF_60-89_0_0
21.1.B	OTB_SPF_90-99_0_0
21.1.B	OTM_DEF_>=220_0_0
21.1.B	OTM_DEF_100-129_0_0
21.1.B	OTM_DEF_130-219_0_0
21.1.B	OTM_DEF_90-99_0_0
21.1.B	OTM_SPF_>=220_0_0
21.1.B	OTM_SPF_100-129_0_0
21.1.B	OTM_SPF_130-219_0_0
21.1.B	OTM_SPF_40-59_0_0
21.1.B	OTM_SPF_60-89_0_0
21.1.B	OTM_SPF_90-99_0_0
21.1.B	OTT_CRU_>=220_0_0
21.1.B	OTT_CRU_100-129_0_0
21.1.B	OTT_CRU_130-219_0_0
21.1.B	OTT_CRU_40-59_0_0
21.1.B	OTT_CRU_60-89_0_0
21.1.B	OTT_CRU_90-99_0_0
21.1.B	OTT_DEF_>=220_0_0
21.1.B	OTT_DEF_100-129_0_0
21.1.B	OTT_DEF_130-219_0_0
21.1.B	OTT_DEF_90-99_0_0
21.1.B	OTT_DWS_>=220_0_0
21.1.B	OTT_DWS_100-129_0_0
21.1.B	OTT_DWS_130-219_0_0
21.1.B	OTT_DWS_90-99_0_0
21.1.B	OTT_MCD_>=220_0_0
21.1.B	OTT_MCD_100-129_0_0
21.1.B	OTT_MCD_130-219_0_0
21.1.B	OTT_MCD_40-59_0_0
21.1.B	OTT_MCD_60-89_0_0
21.1.B	OTT_MCD_90-99_0_0
21.1.B	OTT_MOL_>=220_0_0
21.1.B	OTT_MOL_100-129_0_0
21.1.B	OTT_MOL_130-219_0_0
21.1.B	OTT_MOL_60-89_0_0
21.1.B	OTT_MOL_90-99_0_0
21.1.B	OTT_MPD_>=220_0_0
21.1.B	OTT_MPD_100-129_0_0
21.1.B	OTT_MPD_130-219_0_0
21.1.B	OTT_MPD_90-99_0_0
21.1.B	PS_LPF_>0_0_0
21.1.B	PS_SPF_>=220_0_0
21.1.B	PS_SPF_100-129_0_0
21.1.B	PS_SPF_130-219_0_0
21.1.B	PS_SPF_40-59_0_0
21.1.B	PS_SPF_60-89_0_0
21.1.B	PS_SPF_90-99_0_0
21.1.B	PTB_CRU_>=220_0_0
21.1.B	PTB_CRU_100-129_0_0
21.1.B	PTB_CRU_130-219_0_0
21.1.B	PTB_CRU_40-59_0_0
21.1.B	PTB_CRU_60-89_0_0
21.1.B	PTB_CRU_90-99_0_0
21.1.B	PTB_DEF_>=220_0_0
21.1.B	PTB_DEF_100-129_0_0
21.1.B	PTB_DEF_130-219_0_0
21.1.B	PTB_DEF_90-99_0_0
21.1.B	PTB_SPF_>=220_0_0
21.1.B	PTB_SPF_100-129_0_0
21.1.B	PTB_SPF_130-219_0_0
21.1.B	PTB_SPF_40-59_0_0
21.1.B	PTB_SPF_60-89_0_0
21.1.B	PTB_SPF_90-99_0_0
21.1.B	PTM_DEF_>=220_0_0
21.1.B	PTM_DEF_100-129_0_0
21.1.B	PTM_DEF_130-219_0_0
21.1.B	PTM_DEF_90-99_0_0
21.1.B	PTM_LPF_>0_0_0
21.1.B	PTM_SPF_>=220_0_0
21.1.B	PTM_SPF_100-129_0_0
21.1.B	PTM_SPF_130-219_0_0
21.1.B	PTM_SPF_40-59_0_0
21.1.B	PTM_SPF_60-89_0_0
21.1.B	PTM_SPF_90-99_0_0
21.1.B	SB_FIF_>0_0_0
21.1.B	SDN_DEF_>=220_0_0
21.1.B	SDN_DEF_100-129_0_0
21.1.B	SDN_DEF_130-219_0_0
21.1.B	SDN_DEF_90-99_0_0
21.1.B	SPR_DEF_>=220_0_0
21.1.B	SPR_DEF_100-129_0_0
21.1.B	SPR_DEF_130-219_0_0
21.1.B	SPR_DEF_90-99_0_0
21.1.B	SSC_DEF_>=220_0_0
21.1.B	SSC_DEF_100-129_0_0
21.1.B	SSC_DEF_130-219_0_0
21.1.B	SSC_DEF_90-99_0_0
21.1.C	DRB_MOL_>=0_0_0
21.1.C	FPN_LPF_>0_0_0
21.1.C	FPO_CRU_>0_0_0
21.1.C	FPO_FIF_>0_0_0
21.1.C	FPO_MOL_>0_0_0
21.1.C	FYK_CAT_>0_0_0
21.1.C	FYK_DEF_>0_0_0
21.1.C	GND_DEF_>=220_0_0
21.1.C	GND_DEF_100-119_0_0
21.1.C	GND_DEF_120-219_0_0
21.1.C	GND_DEF_90-99_0_0
21.1.C	GND_SPF_>=220_0_0
21.1.C	GND_SPF_100-119_0_0
21.1.C	GND_SPF_10-30_0_0
21.1.C	GND_SPF_120-219_0_0
21.1.C	GND_SPF_50-70_0_0
21.1.C	GND_SPF_90-99_0_0
21.1.C	GNS_CRU_>0_0_0
21.1.C	GNS_DEF_>=220_0_0
21.1.C	GNS_DEF_100-119_0_0
21.1.C	GNS_DEF_120-219_0_0
21.1.C	GNS_DEF_90-99_0_0
21.1.C	GNS_DWS_>=220_0_0
21.1.C	GNS_DWS_120-219_0_0
21.1.C	GNS_SPF_>=220_0_0
21.1.C	GNS_SPF_100-119_0_0
21.1.C	GNS_SPF_10-30_0_0
21.1.C	GNS_SPF_120-219_0_0
21.1.C	GNS_SPF_50-70_0_0
21.1.C	GNS_SPF_90-99_0_0
21.1.C	GTR_DEF_>=220_0_0
21.1.C	GTR_DEF_100-119_0_0
21.1.C	GTR_DEF_120-219_0_0
21.1.C	GTR_DEF_90-99_0_0
21.1.C	HMD_MOL_>=0_0_0
21.1.C	LHP_CEP_0_0_0
21.1.C	LHP_FIF_0_0_0
21.1.C	LLD_DEF_0_0_0
21.1.C	LLD_DWS_0_0_0
21.1.C	LLD_LPF_0_0_0
21.1.C	LLS_DEF_0_0_0
21.1.C	LLS_DWS_0_0_0
21.1.C	LTL_LPF_0_0_0
21.1.C	OTB_CRU_>=220_0_0
21.1.C	OTB_CRU_100-129_0_0
21.1.C	OTB_CRU_130-219_0_0
21.1.C	OTB_CRU_40-59_0_0
21.1.C	OTB_CRU_60-89_0_0
21.1.C	OTB_CRU_90-99_0_0
21.1.C	OTB_DEF_>=220_0_0
21.1.C	OTB_DEF_100-129_0_0
21.1.C	OTB_DEF_130-219_0_0
21.1.C	OTB_DEF_90-99_0_0
21.1.C	OTB_DWS_>=220_0_0
21.1.C	OTB_DWS_100-129_0_0
21.1.C	OTB_DWS_130-219_0_0
21.1.C	OTB_DWS_90-99_0_0
21.1.C	OTB_MCD_>=220_0_0
21.1.C	OTB_MCD_100-129_0_0
21.1.C	OTB_MCD_130-219_0_0
21.1.C	OTB_MCD_40-59_0_0
21.1.C	OTB_MCD_60-89_0_0
21.1.C	OTB_MCD_90-99_0_0
21.1.C	OTB_MCF_>=220_0_0
21.1.C	OTB_MCF_100-129_0_0
21.1.C	OTB_MCF_130-219_0_0
21.1.C	OTB_MCF_60-89_0_0
21.1.C	OTB_MCF_90-99_0_0
21.1.C	OTB_MDD_>=220_0_0
21.1.C	OTB_MDD_100-129_0_0
21.1.C	OTB_MDD_130-219_0_0
21.1.C	OTB_MDD_90-99_0_0
21.1.C	OTB_MOL_>=220_0_0
21.1.C	OTB_MOL_100-129_0_0
21.1.C	OTB_MOL_130-219_0_0
21.1.C	OTB_MOL_60-89_0_0
21.1.C	OTB_MOL_90-99_0_0
21.1.C	OTB_MPD_>=220_0_0
21.1.C	OTB_MPD_100-129_0_0
21.1.C	OTB_MPD_130-219_0_0
21.1.C	OTB_MPD_90-99_0_0
21.1.C	OTB_SPF_>=220_0_0
21.1.C	OTB_SPF_100-129_0_0
21.1.C	OTB_SPF_130-219_0_0
21.1.C	OTB_SPF_40-59_0_0
21.1.C	OTB_SPF_60-89_0_0
21.1.C	OTB_SPF_90-99_0_0
21.1.C	OTM_DEF_>=220_0_0
21.1.C	OTM_DEF_100-129_0_0
21.1.C	OTM_DEF_130-219_0_0
21.1.C	OTM_DEF_90-99_0_0
21.1.C	OTM_SPF_>=220_0_0
21.1.C	OTM_SPF_100-129_0_0
21.1.C	OTM_SPF_130-219_0_0
21.1.C	OTM_SPF_40-59_0_0
21.1.C	OTM_SPF_60-89_0_0
21.1.C	OTM_SPF_90-99_0_0
21.1.C	OTT_CRU_>=220_0_0
21.1.C	OTT_CRU_100-129_0_0
21.1.C	OTT_CRU_130-219_0_0
21.1.C	OTT_CRU_40-59_0_0
21.1.C	OTT_CRU_60-89_0_0
21.1.C	OTT_CRU_90-99_0_0
21.1.C	OTT_DEF_>=220_0_0
21.1.C	OTT_DEF_100-129_0_0
21.1.C	OTT_DEF_130-219_0_0
21.1.C	OTT_DEF_90-99_0_0
21.1.C	OTT_DWS_>=220_0_0
21.1.C	OTT_DWS_100-129_0_0
21.1.C	OTT_DWS_130-219_0_0
21.1.C	OTT_DWS_90-99_0_0
21.1.C	OTT_MCD_>=220_0_0
21.1.C	OTT_MCD_100-129_0_0
21.1.C	OTT_MCD_130-219_0_0
21.1.C	OTT_MCD_40-59_0_0
21.1.C	OTT_MCD_60-89_0_0
21.1.C	OTT_MCD_90-99_0_0
21.1.C	OTT_MOL_>=220_0_0
21.1.C	OTT_MOL_100-129_0_0
21.1.C	OTT_MOL_130-219_0_0
21.1.C	OTT_MOL_60-89_0_0
21.1.C	OTT_MOL_90-99_0_0
21.1.C	OTT_MPD_>=220_0_0
21.1.C	OTT_MPD_100-129_0_0
21.1.C	OTT_MPD_130-219_0_0
21.1.C	OTT_MPD_90-99_0_0
21.1.C	PS_LPF_>0_0_0
21.1.C	PS_SPF_>=220_0_0
21.1.C	PS_SPF_100-129_0_0
21.1.C	PS_SPF_130-219_0_0
21.1.C	PS_SPF_40-59_0_0
21.1.C	PS_SPF_60-89_0_0
21.1.C	PS_SPF_90-99_0_0
21.1.C	PTB_CRU_>=220_0_0
21.1.C	PTB_CRU_100-129_0_0
21.1.C	PTB_CRU_130-219_0_0
21.1.C	PTB_CRU_40-59_0_0
21.1.C	PTB_CRU_60-89_0_0
21.1.C	PTB_CRU_90-99_0_0
21.1.C	PTB_DEF_>=220_0_0
21.1.C	PTB_DEF_100-129_0_0
21.1.C	PTB_DEF_130-219_0_0
21.1.C	PTB_DEF_90-99_0_0
21.1.C	PTB_SPF_>=220_0_0
21.1.C	PTB_SPF_100-129_0_0
21.1.C	PTB_SPF_130-219_0_0
21.1.C	PTB_SPF_40-59_0_0
21.1.C	PTB_SPF_60-89_0_0
21.1.C	PTB_SPF_90-99_0_0
21.1.C	PTM_DEF_>=220_0_0
21.1.C	PTM_DEF_100-129_0_0
21.1.C	PTM_DEF_130-219_0_0
21.1.C	PTM_DEF_90-99_0_0
21.1.C	PTM_LPF_>0_0_0
21.1.C	PTM_SPF_>=220_0_0
21.1.C	PTM_SPF_100-129_0_0
21.1.C	PTM_SPF_130-219_0_0
21.1.C	PTM_SPF_40-59_0_0
21.1.C	PTM_SPF_60-89_0_0
21.1.C	PTM_SPF_90-99_0_0
21.1.C	SB_FIF_>0_0_0
21.1.C	SDN_DEF_>=220_0_0
21.1.C	SDN_DEF_100-129_0_0
21.1.C	SDN_DEF_130-219_0_0
21.1.C	SDN_DEF_90-99_0_0
21.1.C	SPR_DEF_>=220_0_0
21.1.C	SPR_DEF_100-129_0_0
21.1.C	SPR_DEF_130-219_0_0
21.1.C	SPR_DEF_90-99_0_0
21.1.C	SSC_DEF_>=220_0_0
21.1.C	SSC_DEF_100-129_0_0
21.1.C	SSC_DEF_130-219_0_0
21.1.C	SSC_DEF_90-99_0_0
21.1.D	DRB_MOL_>=0_0_0
21.1.D	FPN_LPF_>0_0_0
21.1.D	FPO_CRU_>0_0_0
21.1.D	FPO_FIF_>0_0_0
21.1.D	FPO_MOL_>0_0_0
21.1.D	FYK_CAT_>0_0_0
21.1.D	FYK_DEF_>0_0_0
21.1.D	GND_DEF_>=220_0_0
21.1.D	GND_DEF_100-119_0_0
21.1.D	GND_DEF_120-219_0_0
21.1.D	GND_DEF_90-99_0_0
21.1.D	GND_SPF_>=220_0_0
21.1.D	GND_SPF_100-119_0_0
21.1.D	GND_SPF_10-30_0_0
21.1.D	GND_SPF_120-219_0_0
21.1.D	GND_SPF_50-70_0_0
21.1.D	GND_SPF_90-99_0_0
21.1.D	GNS_CRU_>0_0_0
21.1.D	GNS_DEF_>=220_0_0
21.1.D	GNS_DEF_100-119_0_0
21.1.D	GNS_DEF_120-219_0_0
21.1.D	GNS_DEF_90-99_0_0
21.1.D	GNS_DWS_>=220_0_0
21.1.D	GNS_DWS_120-219_0_0
21.1.D	GNS_SPF_>=220_0_0
21.1.D	GNS_SPF_100-119_0_0
21.1.D	GNS_SPF_10-30_0_0
21.1.D	GNS_SPF_120-219_0_0
21.1.D	GNS_SPF_50-70_0_0
21.1.D	GNS_SPF_90-99_0_0
21.1.D	GTR_DEF_>=220_0_0
21.1.D	GTR_DEF_100-119_0_0
21.1.D	GTR_DEF_120-219_0_0
21.1.D	GTR_DEF_90-99_0_0
21.1.D	HMD_MOL_>=0_0_0
21.1.D	LHP_CEP_0_0_0
21.1.D	LHP_FIF_0_0_0
21.1.D	LLD_DEF_0_0_0
21.1.D	LLD_DWS_0_0_0
21.1.D	LLD_LPF_0_0_0
21.1.D	LLS_DEF_0_0_0
21.1.D	LLS_DWS_0_0_0
21.1.D	LTL_LPF_0_0_0
21.1.D	OTB_CRU_>=220_0_0
21.1.D	OTB_CRU_100-129_0_0
21.1.D	OTB_CRU_130-219_0_0
21.1.D	OTB_CRU_40-59_0_0
21.1.D	OTB_CRU_60-89_0_0
21.1.D	OTB_CRU_90-99_0_0
21.1.D	OTB_DEF_>=220_0_0
21.1.D	OTB_DEF_100-129_0_0
21.1.D	OTB_DEF_130-219_0_0
21.1.D	OTB_DEF_90-99_0_0
21.1.D	OTB_DWS_>=220_0_0
21.1.D	OTB_DWS_100-129_0_0
21.1.D	OTB_DWS_130-219_0_0
21.1.D	OTB_DWS_90-99_0_0
21.1.D	OTB_MCD_>=220_0_0
21.1.D	OTB_MCD_100-129_0_0
21.1.D	OTB_MCD_130-219_0_0
21.1.D	OTB_MCD_40-59_0_0
21.1.D	OTB_MCD_60-89_0_0
21.1.D	OTB_MCD_90-99_0_0
21.1.D	OTB_MCF_>=220_0_0
21.1.D	OTB_MCF_100-129_0_0
21.1.D	OTB_MCF_130-219_0_0
21.1.D	OTB_MCF_60-89_0_0
21.1.D	OTB_MCF_90-99_0_0
21.1.D	OTB_MDD_>=220_0_0
21.1.D	OTB_MDD_100-129_0_0
21.1.D	OTB_MDD_130-219_0_0
21.1.D	OTB_MDD_90-99_0_0
21.1.D	OTB_MOL_>=220_0_0
21.1.D	OTB_MOL_100-129_0_0
21.1.D	OTB_MOL_130-219_0_0
21.1.D	OTB_MOL_60-89_0_0
21.1.D	OTB_MOL_90-99_0_0
21.1.D	OTB_MPD_>=220_0_0
21.1.D	OTB_MPD_100-129_0_0
21.1.D	OTB_MPD_130-219_0_0
21.1.D	OTB_MPD_90-99_0_0
21.1.D	OTB_SPF_>=220_0_0
21.1.D	OTB_SPF_100-129_0_0
21.1.D	OTB_SPF_130-219_0_0
21.1.D	OTB_SPF_40-59_0_0
21.1.D	OTB_SPF_60-89_0_0
21.1.D	OTB_SPF_90-99_0_0
21.1.D	OTM_DEF_>=220_0_0
21.1.D	OTM_DEF_100-129_0_0
21.1.D	OTM_DEF_130-219_0_0
21.1.D	OTM_DEF_90-99_0_0
21.1.D	OTM_SPF_>=220_0_0
21.1.D	OTM_SPF_100-129_0_0
21.1.D	OTM_SPF_130-219_0_0
21.1.D	OTM_SPF_40-59_0_0
21.1.D	OTM_SPF_60-89_0_0
21.1.D	OTM_SPF_90-99_0_0
21.1.D	OTT_CRU_>=220_0_0
21.1.D	OTT_CRU_100-129_0_0
21.1.D	OTT_CRU_130-219_0_0
21.1.D	OTT_CRU_40-59_0_0
21.1.D	OTT_CRU_60-89_0_0
21.1.D	OTT_CRU_90-99_0_0
