"Stock","Species","Areas","AreaType","StockDescription","AphiaID","WoRMSname","ID"
"alf.27.nea","ALF","27.8.d","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.d"
"alf.27.nea","ALF","27.8.e","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.e"
"alf.27.nea","ALF","27.9.a","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.a"
"alf.27.nea","ALF","27.9.b","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.b"
"alf.27.nea","ALF","27","IC_AreaTopLevel","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27"
"alf.27.nea","ALF","27.6.a.s","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.6.a.s"
"alf.27.nea","ALF","27.9.a.n","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.a.n"
"alf.27.nea","ALF","27.9.a.s","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.a.s"
"alf.27.nea","ALF","27.12.b","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.b"
"alf.27.nea","ALF","27.12.c","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.c"
"alf.27.nea","ALF","27.10.a.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.10.a.2"
"alf.27.nea","ALF","27.10.a","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.10.a"
"alf.27.nea","ALF","27.10.a.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.10.a.1"
"alf.27.nea","ALF","27.10.b","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.10.b"
"alf.27.nea","ALF","27.9.b.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.b.1"
"alf.27.nea","ALF","27.9.b.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.b.2"
"alf.27.nea","ALF","27.12.a","IC_Divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.a"
"alf.27.nea","ALF","27.12.a.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.a.1"
"alf.27.nea","ALF","27.12.a.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.a.2"
"alf.27.nea","ALF","27.12.a.3","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.a.3"
"alf.27.nea","ALF","27.12.a.4","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.12.a.4"
"alf.27.nea","ALF","27.5.a.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.5.a.1"
"alf.27.nea","ALF","27.5.a.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.5.a.2"
"alf.27.nea","ALF","27.5.b.1.a","IC_AreaUnit","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.5.b.1.a"
"alf.27.nea","ALF","27.5.b.1.b","IC_AreaUnit","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.5.b.1.b"
"alf.27.nea","ALF","27.6.b.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.6.b.2"
"alf.27.nea","ALF","27.6.b.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.6.b.1"
"alf.27.nea","ALF","27.7.c.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.c.1"
"alf.27.nea","ALF","27.7.c.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.c.2"
"alf.27.nea","ALF","27.7.j.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.j.1"
"alf.27.nea","ALF","27.7.j.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.j.2"
"alf.27.nea","ALF","27.7.k.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.k.1"
"alf.27.nea","ALF","27.7.k.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.7.k.2"
"alf.27.nea","ALF","27.8.d.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.d.1"
"alf.27.nea","ALF","27.8.d.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.d.2"
"alf.27.nea","ALF","27.8.e.1","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.e.1"
"alf.27.nea","ALF","27.8.e.2","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.8.e.2"
"alf.27.nea","ALF","27.9.a.c","IC_Sub-divisions","Alfonsinos (Beryx spp.) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",125700,"Beryx","125700 27.9.a.c"
"ane.27.8","ANE","27.8","IC_Sub-areas","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8"
"ane.27.8","ANE","27.8.a","IC_Divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.a"
"ane.27.8","ANE","27.8.b","IC_Divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.b"
"ane.27.8","ANE","27.8.c","IC_Divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.c"
"ane.27.8","ANE","27.8.d","IC_Divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.d"
"ane.27.8","ANE","27.8.e","IC_Divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.e"
"ane.27.8","ANE","27.8.c.w","IC_Sub-divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.c.w"
"ane.27.8","ANE","27.8.c.e","IC_Sub-divisions","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay) ",126426,"Engraulis encrasicolus","126426 27.8.c.e"
"ane.27.9a","ANE","27.9.a","IC_Divisions","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a"
"ane.27.9a","ANE","27.9.a.n","IC_Sub-divisions","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.n"
"ane.27.9a","ANE","27.9.a.s","IC_Sub-divisions","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.s"
"ane.27.9a","ANE","27.9.a.c.n","IC_AreaUnit","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.c.n"
"ane.27.9a","ANE","27.9.a.c.s","IC_AreaUnit","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.c.s"
"ane.27.9a","ANE","27.9.a.s.a","IC_AreaUnit","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.s.a"
"ane.27.9a","ANE","27.9.a.s.c","IC_AreaUnit","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.s.c"
"ane.27.9a","ANE","27.9.a.c","IC_Sub-divisions","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters) ",126426,"Engraulis encrasicolus","126426 27.9.a.c"
"anf.27.1-2","ANF","27.1","IC_Sub-areas","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.1"
"anf.27.1-2","ANF","27.2","IC_Sub-areas","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.2"
"anf.27.1-2","ANF","27.2.a","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.2.a"
"anf.27.1-2","ANF","27.2.b","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.2.b"
"anf.27.1-2","ANF","27.1.b","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.1.b"
"anf.27.1-2","ANF","27.2.a.1","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.2.a.1"
"anf.27.1-2","ANF","27.2.a.2","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)",125493,"Lophiidae","125493 27.2.a.2"
"anf.27.3a46","ANF","27.4","IC_Sub-areas","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4"
"anf.27.3a46","ANF","27.4.a","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4.a"
"anf.27.3a46","ANF","27.4.a.e","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4.a.e"
"anf.27.3a46","ANF","27.4.a.w","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4.a.w"
"anf.27.3a46","ANF","27.6","IC_Sub-areas","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6"
"anf.27.3a46","ANF","27.3.a","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.3.a"
"anf.27.3a46","ANF","27.4.b","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4.b"
"anf.27.3a46","ANF","27.4.c","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.4.c"
"anf.27.3a46","ANF","27.6.a","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.a"
"anf.27.3a46","ANF","27.6.b","IC_Divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.b"
"anf.27.3a46","ANF","27.6.a.n","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.a.n"
"anf.27.3a46","ANF","27.3.a.21","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.3.a.21"
"anf.27.3a46","ANF","27.6.a.s","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.a.s"
"anf.27.3a46","ANF","27.3.a.20","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.3.a.20"
"anf.27.3a46","ANF","27.6.b.2","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.b.2"
"anf.27.3a46","ANF","27.6.b.1","IC_Sub-divisions","Anglerfish (Lophius budegassa  Lophius piscatorius) in Subareas 4 and 6",125493,"Lophiidae","125493 27.6.b.1"
"ank.27.78abd","ANK","27.7","IC_Sub-areas","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7"
"ank.27.78abd","ANK","27.7.a","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.a"
"ank.27.78abd","ANK","27.7.d","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.d"
"ank.27.78abd","ANK","27.7.e","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.e"
"ank.27.78abd","ANK","27.7.f","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.f"
"ank.27.78abd","ANK","27.7.b","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.b"
"ank.27.78abd","ANK","27.7.c","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.c"
"ank.27.78abd","ANK","27.7.g","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.g"
"ank.27.78abd","ANK","27.7.h","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.h"
"ank.27.78abd","ANK","27.7.j","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.j"
"ank.27.78abd","ANK","27.7.k","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.k"
"ank.27.78abd","ANK","27.8.a","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.a"
"ank.27.78abd","ANK","27.8.b","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.b"
"ank.27.78abd","ANK","27.8.d","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.d"
"ank.27.78abd","ANK","27.7.c.1","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.c.1"
"ank.27.78abd","ANK","27.7.c.2","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.c.2"
"ank.27.78abd","ANK","27.7.j.1","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.j.1"
"ank.27.78abd","ANK","27.7.j.2","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.j.2"
"ank.27.78abd","ANK","27.7.k.1","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.k.1"
"ank.27.78abd","ANK","27.7.k.2","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.7.k.2"
"ank.27.78abd","ANK","27.8.d.1","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.d.1"
"ank.27.78abd","ANK","27.8.d.2","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.d.2"
"ank.27.78abd","ANK","27.8.e.1","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.e.1"
"ank.27.78abd","ANK","27.8.e.2","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas  Bay of Biscay)",126554,"Lophius budegassa","126554 27.8.e.2"
"ank.27.8c9a","ANK","27.8.c","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea  Atlantic Iberian waters)",126554,"Lophius budegassa","126554 27.8.c"
"ank.27.8c9a","ANK","27.9.a","IC_Divisions","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea  Atlantic Iberian waters)",126554,"Lophius budegassa","126554 27.9.a"
"ank.27.8c9a","ANK","27.9.a.n","IC_Sub-divisions","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea  Atlantic Iberian waters)",126554,"Lophius budegassa","126554 27.9.a.n"
