"Code"	"sppFAO"	"area"	"desc"	"areaType"	"status"	"AphiaID"	"WoRMSname"	"ID"
"103"	"agn.27.nea"	"ASK"	"27.3.d.32"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.3.d.32"
"104"	"agn.27.nea"	"ASK"	"27.4"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.4"
"105"	"agn.27.nea"	"ASK"	"27.4.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.a"
"106"	"agn.27.nea"	"ASK"	"27.4.a.e"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.a.e"
"107"	"agn.27.nea"	"ASK"	"27.4.a.w"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.a.w"
"108"	"agn.27.nea"	"ASK"	"27.4.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.b"
"109"	"agn.27.nea"	"ASK"	"27.4.b.e"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.b.e"
"110"	"agn.27.nea"	"ASK"	"27.4.b.w"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.b.w"
"111"	"agn.27.nea"	"ASK"	"27.4.c"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.c"
"112"	"agn.27.nea"	"ASK"	"27.4.outFU"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.4.outFU"
"113"	"agn.27.nea"	"ASK"	"27.5"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.5"
"114"	"agn.27.nea"	"ASK"	"27.5.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.a"
"115"	"agn.27.nea"	"ASK"	"27.5.a.1"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.a.1"
"116"	"agn.27.nea"	"ASK"	"27.5.a.2"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.a.2"
"117"	"agn.27.nea"	"ASK"	"27.5.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.b"
"118"	"agn.27.nea"	"ASK"	"27.5.b.1"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.b.1"
"119"	"agn.27.nea"	"ASK"	"27.5.b.1.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_AreaUnit"	"updated"	105717	"Squatinidae"	"105717 27.5.b.1.a"
"120"	"agn.27.nea"	"ASK"	"27.5.b.1.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_AreaUnit"	"updated"	105717	"Squatinidae"	"105717 27.5.b.1.b"
"121"	"agn.27.nea"	"ASK"	"27.5.b.2"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.5.b.2"
"122"	"agn.27.nea"	"ASK"	"27.6"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.6"
"123"	"agn.27.nea"	"ASK"	"27.6.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.a"
"124"	"agn.27.nea"	"ASK"	"27.6.a.n"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.a.n"
"125"	"agn.27.nea"	"ASK"	"27.6.a.outFU"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.a.outFU"
"126"	"agn.27.nea"	"ASK"	"27.6.a.s"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.a.s"
"127"	"agn.27.nea"	"ASK"	"27.6.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.b"
"128"	"agn.27.nea"	"ASK"	"27.6.b.outFU"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.6.b.outFU"
"129"	"agn.27.nea"	"ASK"	"27.7"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.7"
"130"	"agn.27.nea"	"ASK"	"27.7.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.a"
"131"	"agn.27.nea"	"ASK"	"27.7.a.n"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.a.n"
"132"	"agn.27.nea"	"ASK"	"27.7.a.s"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.a.s"
"133"	"agn.27.nea"	"ASK"	"27.7.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.b"
"134"	"agn.27.nea"	"ASK"	"27.7.c"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.c"
"135"	"agn.27.nea"	"ASK"	"27.7.d"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.d"
"136"	"agn.27.nea"	"ASK"	"27.7.e"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.e"
"137"	"agn.27.nea"	"ASK"	"27.7.f"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.f"
"138"	"agn.27.nea"	"ASK"	"27.7.g"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.g"
"139"	"agn.27.nea"	"ASK"	"27.7.h"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.h"
"140"	"agn.27.nea"	"ASK"	"27.7.j"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.j"
"141"	"agn.27.nea"	"ASK"	"27.7.k"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.k"
"142"	"agn.27.nea"	"ASK"	"27.7.outFU"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.7.outFU"
"143"	"agn.27.nea"	"ASK"	"27.8"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.8"
"144"	"agn.27.nea"	"ASK"	"27.8.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.8.a"
"145"	"agn.27.nea"	"ASK"	"27.8.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.8.b"
"146"	"agn.27.nea"	"ASK"	"27.8.c"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.8.c"
"147"	"agn.27.nea"	"ASK"	"27.8.d"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.8.d"
"148"	"agn.27.nea"	"ASK"	"27.8.e"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.8.e"
"149"	"agn.27.nea"	"ASK"	"27.9"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"updated"	105717	"Squatinidae"	"105717 27.9"
"150"	"agn.27.nea"	"ASK"	"27.9.a"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.9.a"
"151"	"agn.27.nea"	"ASK"	"27.9.b"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"updated"	105717	"Squatinidae"	"105717 27.9.b"
"152"	"agn.27.nea"	"ASK"	"27.9.b.1"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.9.b.1"
"153"	"agn.27.nea"	"ASK"	"27.9.b.2"	"Angel shark (Squatina squatina) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"updated"	105717	"Squatinidae"	"105717 27.9.b.2"
"154"	"sdv.27.nea"	"SDV"	"27"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_AreaTopLevel"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27"
"155"	"sdv.27.nea"	"SDV"	"27.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.1"
"156"	"sdv.27.nea;sdv.27.nea"	"SDV"	"27.1.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters);Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	105732	"Mustelus"	"105732 27.1.a"
"157"	"sdv.27.nea"	"SDV"	"27.1.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.1.b"
"158"	"sdv.27.nea"	"SDV"	"27.10"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.10"
"159"	"sdv.27.nea"	"SDV"	"27.10.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.10.a"
"160"	"sdv.27.nea"	"SDV"	"27.10.a.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.10.a.1"
"161"	"sdv.27.nea"	"SDV"	"27.10.a.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.10.a.2"
"162"	"sdv.27.nea"	"SDV"	"27.10.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.10.b"
"163"	"sdv.27.nea"	"SDV"	"27.12"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12"
"164"	"sdv.27.nea"	"SDV"	"27.12.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.a"
"165"	"sdv.27.nea"	"SDV"	"27.12.a.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.a.1"
"166"	"sdv.27.nea"	"SDV"	"27.12.a.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.a.2"
"167"	"sdv.27.nea"	"SDV"	"27.12.a.3"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.a.3"
"168"	"sdv.27.nea"	"SDV"	"27.12.a.4"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.a.4"
"169"	"sdv.27.nea"	"SDV"	"27.12.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.b"
"170"	"sdv.27.nea"	"SDV"	"27.12.c"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.12.c"
"171"	"sdv.27.nea"	"SDV"	"27.14"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.14"
"172"	"sdv.27.nea"	"SDV"	"27.14.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.14.a"
"173"	"sdv.27.nea"	"SDV"	"27.14.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.14.b"
"174"	"sdv.27.nea"	"SDV"	"27.14.b.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.14.b.1"
"175"	"sdv.27.nea"	"SDV"	"27.14.b.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.14.b.2"
"176"	"sdv.27.nea"	"SDV"	"27.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2"
"177"	"sdv.27.nea"	"SDV"	"27.2.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.a"
"178"	"sdv.27.nea"	"SDV"	"27.2.a.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.a.1"
"179"	"sdv.27.nea"	"SDV"	"27.2.a.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.a.2"
"180"	"sdv.27.nea"	"SDV"	"27.2.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.b"
"181"	"sdv.27.nea"	"SDV"	"27.2.b.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.b.1"
"182"	"sdv.27.nea"	"SDV"	"27.2.b.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.2.b.2"
"183"	"sdv.27.nea"	"SDV"	"27.3"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3"
"184"	"sdv.27.nea"	"SDV"	"27.3.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.a"
"185"	"sdv.27.nea"	"SDV"	"27.3.a.20"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.a.20"
"186"	"sdv.27.nea"	"SDV"	"27.3.a.21"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.a.21"
"187"	"sdv.27.nea"	"SDV"	"27.3.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.b"
"188"	"sdv.27.nea"	"SDV"	"27.3.b.23"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.b.23"
"189"	"sdv.27.nea"	"SDV"	"27.3.c"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.c"
"190"	"sdv.27.nea"	"SDV"	"27.3.c.22"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.c.22"
"191"	"sdv.27.nea"	"SDV"	"27.3.d"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d"
"192"	"sdv.27.nea"	"SDV"	"27.3.d.24"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.24"
"193"	"sdv.27.nea"	"SDV"	"27.3.d.25"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.25"
"194"	"sdv.27.nea"	"SDV"	"27.3.d.26"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.26"
"195"	"sdv.27.nea"	"SDV"	"27.3.d.27"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.27"
"196"	"sdv.27.nea"	"SDV"	"27.3.d.28"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.28"
"197"	"sdv.27.nea"	"SDV"	"27.3.d.28.1"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_AreaUnit"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.28.1"
"198"	"sdv.27.nea"	"SDV"	"27.3.d.28.2"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_AreaUnit"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.28.2"
"199"	"sdv.27.nea"	"SDV"	"27.3.d.29"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.29"
"200"	"sdv.27.nea"	"SDV"	"27.3.d.30"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.30"
"201"	"sdv.27.nea"	"SDV"	"27.3.d.31"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.31"
"202"	"sdv.27.nea"	"SDV"	"27.3.d.32"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.3.d.32"
"203"	"sdv.27.nea"	"SDV"	"27.4"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.4"
"204"	"sdv.27.nea"	"SDV"	"27.4.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.4.a"
"205"	"sdv.27.nea"	"SDV"	"27.4.b"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.4.b"
"206"	"sdv.27.nea"	"SDV"	"27.4.c"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.4.c"
"207"	"sdv.27.nea"	"SDV"	"27.5"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.5"
"208"	"sdv.27.nea"	"SDV"	"27.5.a"	"Smooth-hound (Mustelus spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)"	"IC_Divisions"	"fishPiCodes1.0.19"	105732	"Mustelus"	"105732 27.5.a"
